position_id,worker_id,position_title,job_profile_id,supervisory_org_id,cost_center_id,position_status,effective_start_date,effective_end_date
P00000279,W00000279,Analyst - Audit Assurance,JP000369,SO001383,CC000143,Filled,2021-04-15,
P00000280,W00000280,Consultant - Marketing,JP000109,SO001501,CC002486,Filled,2024-11-22,
P00000281,W00000281,Analyst - Legal,JP000204,SO000541,CC001470,Closed,2022-11-16,2024-07-02
P00000282,W00000282,Senior Consultant - Corporate Tax,JP000252,SO000102,CC001642,Filled,2022-06-12,
P00000283,W00000283,Senior Consultant - Marketing,JP000314,SO000382,CC000126,Filled,2012-02-26,
P00000284,W00000284,Analyst - Cyber Risk,JP000548,SO001294,CC000048,Filled,2023-02-25,
P00000285,W00000285,Analyst - Corporate Tax,JP000142,SO001600,CC001912,Filled,2025-11-28,
P00000286,W00000286,Senior Manager - Information Technology,JP000423,SO000659,CC000168,Filled,2020-03-24,
P00000287,W00000287,Analyst - Strategy Consulting,JP000431,SO001632,CC000856,Filled,2003-10-23,
P00000288,W00000288,Analyst - Strategy Consulting,JP000483,SO001579,CC000735,Filled,2019-03-10,
P00000289,W00000289,Analyst - Regulatory Risk,JP000429,SO000595,CC002047,Filled,2020-09-03,
P00000290,W00000290,Director - Operations,JP000125,SO000982,CC001279,Filled,2017-02-28,
P00000291,W00000291,Analyst - Data and Analytics,JP000317,SO000003,CC001128,Filled,2021-04-08,
P00000292,W00000292,Analyst - Human Resources,JP000521,SO002481,CC000469,Filled,2020-01-03,
P00000293,W00000293,Senior Consultant - Strategy Consulting,JP000368,SO000714,CC002228,Filled,2004-05-13,
P00000294,W00000294,Analyst - Operations,JP000364,SO000605,CC000432,Filled,2021-11-18,
P00000295,W00000295,Analyst - Finance,JP000062,SO002485,CC000416,Filled,2021-03-10,
P00000296,W00000296,Senior Consultant - Operations,JP000009,SO001986,CC000037,Filled,2021-06-18,
P00000297,W00000297,Director - Audit Assurance,JP000573,SO000881,CC000046,Filled,2023-12-23,
P00000298,W00000298,Analyst - Regulatory Risk,JP000261,SO000749,CC001438,Closed,2021-04-30,2021-10-24
P00000299,W00000299,Senior Consultant - Regulatory Risk,JP000585,SO001299,CC002232,Filled,2022-08-02,
P00000300,W00000300,Analyst - Cyber Risk,JP000548,SO000735,CC002282,Closed,2022-07-17,2023-08-04
P00000301,W00000301,Analyst - Legal,JP000312,SO000487,CC000977,Filled,1996-07-29,
P00000302,W00000302,Analyst - Corporate Tax,JP000406,SO000493,CC000775,Closed,2022-08-21,2023-10-19
P00000303,W00000303,Manager - Strategy Consulting,JP000115,SO000634,CC000142,Filled,2021-09-22,
P00000304,W00000304,Manager - Human Capital,JP000532,SO001344,CC001288,Filled,2021-05-30,
P00000305,W00000305,Analyst - Marketing,JP000238,SO001284,CC001346,Filled,2022-07-18,
P00000306,W00000306,Director - Corporate Tax,JP000503,SO001503,CC001492,Filled,2025-08-19,
P00000307,W00000307,Senior Consultant - Legal,JP000572,SO001793,CC001560,Filled,2008-04-20,
P00000308,W00000308,Consultant - Human Resources,JP000446,SO002126,CC002322,Filled,2023-05-25,
P00000309,W00000309,Analyst - Strategy Consulting,JP000431,SO001698,CC001775,Filled,2024-09-22,
P00000310,W00000310,Analyst - Human Capital,JP000464,SO002177,CC000927,Filled,2020-02-14,
P00000311,W00000311,Senior Consultant - Data and Analytics,JP000345,SO000052,CC001067,Filled,1996-05-05,
P00000312,W00000312,Analyst - Corporate Tax,JP000319,SO000818,CC002409,Filled,2023-08-29,
P00000313,W00000313,Analyst - Mergers and Acquisitions,JP000438,SO001743,CC001701,Filled,2018-06-11,
P00000314,W00000314,Intern - Operations,JP000513,SO002235,CC002463,Closed,2021-03-21,2021-10-22
P00000315,W00000315,Consultant - Regulatory Risk,JP000038,SO001618,CC001677,Closed,2022-06-18,2024-06-04
P00000316,W00000316,Senior Consultant - Strategy Consulting,JP000224,SO001693,CC001627,Filled,2025-02-14,
P00000317,W00000317,Analyst - Operations,JP000556,SO000511,CC001818,Filled,1998-09-26,
P00000318,W00000318,Executive - Marketing,JP000353,SO001177,CC001084,Closed,2022-12-18,2025-01-22
P00000319,W00000319,Senior Consultant - Technology Consulting,JP000077,SO000183,CC000810,Filled,2024-02-05,
P00000320,W00000320,Analyst - Legal,JP000284,SO001468,CC000546,Filled,2023-07-24,
P00000321,W00000321,Analyst - Technology Consulting,JP000150,SO000513,CC002342,Filled,2022-12-29,
P00000322,W00000322,Analyst - Corporate Tax,JP000162,SO002147,CC000589,Closed,2020-09-24,2023-02-05
P00000323,W00000323,Consultant - Mergers and Acquisitions,JP000254,SO001839,CC001750,Filled,2003-12-16,
P00000324,W00000324,Analyst - Strategy Consulting,JP000469,SO002112,CC001449,Filled,1998-07-24,
P00000325,W00000325,Senior Consultant - Operations,JP000421,SO001673,CC000363,Filled,2020-07-27,
P00000326,W00000326,Senior Consultant - Data and Analytics,JP000426,SO001163,CC001561,Filled,2022-06-01,
P00000327,W00000327,Analyst - Information Technology,JP000171,SO000268,CC000329,Filled,2020-12-30,
P00000328,W00000328,Senior Consultant - Legal,JP000420,SO002403,CC000883,Filled,2001-06-12,
P00000329,W00000329,Senior Consultant - Legal,JP000169,SO001181,CC000884,Filled,1999-06-29,
P00000330,W00000330,Partner - Information Technology,JP000248,SO002224,CC001602,Filled,2024-03-25,
P00000331,W00000331,Manager - Regulatory Risk,JP000028,SO000796,CC002315,Closed,2021-02-18,2025-11-12
P00000332,W00000332,Analyst - Mergers and Acquisitions,JP000373,SO001148,CC001267,Filled,2016-05-26,
P00000333,W00000333,Consultant - Strategy Consulting,JP000057,SO000698,CC002255,Filled,2013-07-27,
P00000334,W00000334,Consultant - Human Resources,JP000530,SO000778,CC000199,Filled,2024-09-11,
P00000335,W00000335,Manager - Technology Consulting,JP000455,SO001439,CC000658,Filled,2020-08-14,
P00000336,W00000336,Senior Manager - Technology Consulting,JP000316,SO001073,CC000902,Filled,2023-12-18,
P00000337,W00000337,Consultant - Strategy Consulting,JP000057,SO000428,CC001712,Filled,2020-08-09,
P00000338,W00000338,Consultant - Mergers and Acquisitions,JP000095,SO001924,CC002444,Filled,2006-01-05,
P00000339,W00000339,Analyst - Operations,JP000364,SO000413,CC000900,Filled,2024-02-17,
P00000340,W00000340,Senior Manager - Human Resources,JP000404,SO000862,CC002489,Filled,2020-02-29,
P00000341,W00000341,Senior Manager - Audit Assurance,JP000410,SO002242,CC002410,Filled,2023-03-15,
P00000342,W00000342,Consultant - Human Resources,JP000541,SO000315,CC002140,Filled,2004-06-21,
P00000343,W00000343,Analyst - Data and Analytics,JP000366,SO000728,CC000573,Closed,2020-04-20,2021-09-19
P00000344,W00000344,Manager - Finance,JP000220,SO000333,CC002016,Filled,2025-12-11,
P00000345,W00000345,Intern - Human Capital,JP000474,SO000032,CC000419,Filled,2021-10-30,
P00000346,W00000346,Analyst - Information Technology,JP000506,SO001279,CC000048,Filled,2025-05-23,
P00000347,W00000347,Consultant - Marketing,JP000395,SO002100,CC002129,Filled,2024-02-19,
P00000348,W00000348,Analyst - Human Resources,JP000365,SO000223,CC000177,Filled,2018-05-07,
P00000349,W00000349,Analyst - Human Resources,JP000501,SO001215,CC001115,Filled,2022-04-08,
P00000350,W00000350,Executive - Marketing,JP000372,SO001583,CC000357,Filled,2024-12-26,
P00000351,W00000351,Analyst - Human Capital,JP000464,SO000146,CC000177,Filled,2021-08-22,
P00000352,W00000352,Analyst - Marketing,JP000238,SO000451,CC001844,Filled,2004-11-24,
P00000353,W00000353,Analyst - Human Capital,JP000017,SO001623,CC000616,Filled,2023-12-31,
P00000354,W00000354,Senior Manager - Technology Consulting,JP000568,SO000284,CC001661,Filled,2024-02-02,
P00000355,W00000355,Consultant - Finance,JP000242,SO001946,CC000363,Filled,2022-09-12,
P00000356,W00000356,Consultant - Strategy Consulting,JP000179,SO000373,CC002486,Filled,2022-04-16,
P00000357,W00000357,Director - Operations,JP000125,SO000630,CC001879,Closed,2022-09-03,2024-04-12
P00000358,W00000358,Consultant - Finance,JP000237,SO001321,CC001365,Filled,2025-08-31,
P00000359,W00000359,Analyst - Corporate Tax,JP000167,SO002265,CC001484,Filled,2019-07-21,
P00000360,W00000360,Analyst - Data and Analytics,JP000366,SO001002,CC000487,Filled,2025-10-01,
P00000361,W00000361,Analyst - Corporate Tax,JP000162,SO000759,CC001610,Filled,2017-03-03,
P00000362,W00000362,Director - Data and Analytics,JP000443,SO001934,CC001476,Filled,1997-06-29,
P00000363,W00000363,Consultant - Data and Analytics,JP000471,SO001266,CC001686,Filled,1996-05-28,
P00000364,W00000364,Analyst - Cyber Risk,JP000178,SO000159,CC001113,Filled,2023-08-30,
P00000365,W00000365,Consultant - Human Capital,JP000271,SO001432,CC002087,Filled,2024-06-29,
P00000366,W00000366,Analyst - Regulatory Risk,JP000422,SO000554,CC002144,Filled,2020-07-10,
P00000367,W00000367,Consultant - Technology Consulting,JP000336,SO001320,CC000381,Filled,2024-06-23,
P00000368,W00000368,Executive - Marketing,JP000372,SO000687,CC001010,Filled,2021-04-05,
P00000369,W00000369,Director - Mergers and Acquisitions,JP000587,SO002268,CC001695,Filled,2023-01-11,
P00000370,W00000370,Analyst - Cyber Risk,JP000034,SO002223,CC001780,Filled,2025-07-21,
P00000371,W00000371,Senior Consultant - Operations,JP000205,SO000663,CC000647,Filled,2022-11-04,
P00000372,W00000372,Consultant - Human Resources,JP000446,SO002135,CC000858,Filled,2021-03-23,
P00000373,W00000373,Senior Manager - Corporate Tax,JP000130,SO001944,CC002265,Filled,2020-05-22,
P00000374,W00000374,Senior Consultant - Corporate Tax,JP000396,SO000386,CC000772,Filled,2021-08-26,
P00000375,W00000375,Manager - Operations,JP000475,SO000391,CC001413,Filled,2020-09-13,
P00000376,W00000376,Manager - Cyber Risk,JP000045,SO001283,CC002278,Filled,2024-01-27,
P00000377,W00000377,Analyst - Operations,JP000134,SO000409,CC000546,Filled,2017-01-10,
P00000378,W00000378,Senior Consultant - Human Resources,JP000112,SO000169,CC000743,Filled,2012-11-19,
P00000379,W00000379,Manager - Strategy Consulting,JP000549,SO000345,CC001859,Filled,2023-11-02,
P00000380,W00000380,Senior Consultant - Corporate Tax,JP000396,SO002142,CC002392,Closed,2022-10-22,2024-07-05
P00000381,W00000381,Consultant - Cyber Risk,JP000576,SO002150,CC000082,Closed,2025-01-12,2025-10-16
P00000382,W00000382,Consultant - Data and Analytics,JP000537,SO000385,CC000350,Filled,2024-02-11,
P00000383,W00000383,Senior Consultant - Human Resources,JP000124,SO001286,CC000843,Filled,2023-08-05,
P00000384,W00000384,Analyst - Strategy Consulting,JP000212,SO000171,CC001148,Filled,2020-06-16,
P00000385,W00000385,Consultant - Operations,JP000050,SO001637,CC000571,Filled,2024-05-13,
P00000386,W00000386,Analyst - Technology Consulting,JP000175,SO001056,CC000525,Filled,1995-11-25,
P00000387,W00000387,Consultant - Operations,JP000293,SO000254,CC000622,Filled,2002-08-11,
P00000388,W00000388,Director - Mergers and Acquisitions,JP000031,SO001167,CC001071,Filled,2021-09-18,
P00000389,W00000389,Senior Consultant - Human Resources,JP000187,SO002162,CC000167,Filled,2022-09-26,
P00000390,W00000390,Analyst - Marketing,JP000289,SO001912,CC001614,Filled,2020-04-16,
P00000391,W00000391,Analyst - Corporate Tax,JP000004,SO000765,CC002092,Filled,2021-03-14,
P00000392,W00000392,Senior Consultant - Human Capital,JP000479,SO002060,CC000478,Closed,2020-03-14,2021-12-27
P00000393,W00000393,Manager - Audit Assurance,JP000200,SO000588,CC001678,Filled,2021-02-07,
P00000394,W00000394,Manager - Cyber Risk,JP000045,SO000288,CC002209,Filled,2021-09-04,
P00000395,W00000395,Analyst - Marketing,JP000305,SO000604,CC001430,Filled,2025-09-21,
P00000396,W00000396,Analyst - Corporate Tax,JP000234,SO001265,CC000559,Filled,2008-06-23,
P00000397,W00000397,Senior Manager - Cyber Risk,JP000206,SO001643,CC002025,Filled,2022-05-04,
P00000398,W00000398,Senior Manager - Mergers and Acquisitions,JP000561,SO001893,CC000315,Filled,2025-08-03,
P00000399,W00000399,Director - Audit Assurance,JP000573,SO000282,CC000007,Filled,2022-07-26,
P00000400,W00000400,Manager - Technology Consulting,JP000141,SO000261,CC002378,Filled,2017-09-08,
P00000401,W00000401,Senior Consultant - Mergers and Acquisitions,JP000090,SO000571,CC001797,Filled,2025-08-26,
P00000402,W00000402,Senior Consultant - Operations,JP000343,SO000089,CC000295,Filled,2025-09-17,
P00000403,W00000403,Analyst - Regulatory Risk,JP000068,SO001080,CC001513,Filled,2020-09-16,
P00000404,W00000404,Senior Consultant - Corporate Tax,JP000396,SO002052,CC001371,Filled,2004-11-22,
P00000405,W00000405,Analyst - Strategy Consulting,JP000469,SO000099,CC000844,Closed,2021-04-04,2023-03-04
P00000406,W00000406,Analyst - Operations,JP000002,SO000099,CC000844,Filled,2021-01-15,
P00000407,W00000407,Senior Manager - Finance,JP000462,SO001828,CC000543,Filled,2024-12-23,
P00000408,W00000408,Analyst - Human Capital,JP000464,SO002356,CC001379,Filled,2020-08-31,
P00000409,W00000409,Intern - Human Capital,JP000474,SO001304,CC001949,Filled,2021-05-06,
P00000410,W00000410,Executive - Marketing,JP000353,SO000712,CC000624,Filled,2024-03-02,
P00000411,W00000411,Senior Consultant - Human Resources,JP000334,SO001472,CC000401,Filled,2022-04-14,
P00000412,W00000412,Intern - Marketing,JP000198,SO002117,CC001468,Filled,2020-11-18,
P00000413,W00000413,Senior Consultant - Mergers and Acquisitions,JP000051,SO000798,CC002268,Filled,2021-12-02,
P00000414,W00000414,Analyst - Regulatory Risk,JP000272,SO000053,CC001454,Filled,1997-08-01,
P00000415,W00000415,Consultant - Marketing,JP000074,SO001661,CC000038,Filled,1997-06-01,
P00000416,W00000416,Analyst - Corporate Tax,JP000167,SO001541,CC001385,Filled,2025-05-26,
P00000417,W00000417,Senior Consultant - Mergers and Acquisitions,JP000051,SO001164,CC002336,Filled,2024-02-25,
P00000418,W00000418,Senior Consultant - Human Resources,JP000044,SO002020,CC000491,Filled,2023-02-15,
P00000419,W00000419,Analyst - Marketing,JP000305,SO001909,CC002006,Filled,2023-10-14,
P00000420,W00000420,Analyst - Corporate Tax,JP000406,SO001779,CC000964,Filled,2014-03-23,
P00000421,W00000421,Analyst - Cyber Risk,JP000178,SO001329,CC000430,Filled,2022-10-28,
P00000422,W00000422,Senior Manager - Operations,JP000514,SO001918,CC001261,Filled,2023-01-03,
P00000423,W00000423,Consultant - Technology Consulting,JP000227,SO000721,CC002410,Filled,2023-07-31,
P00000424,W00000424,Analyst - Data and Analytics,JP000525,SO002305,CC001013,Filled,2021-05-18,
P00000425,W00000425,Analyst - Legal,JP000132,SO001443,CC002165,Closed,2020-09-29,2022-11-22
P00000426,W00000426,Senior Consultant - Human Resources,JP000112,SO001909,CC002006,Closed,1998-01-02,2000-05-01
P00000427,W00000427,Analyst - Corporate Tax,JP000004,SO000670,CC001121,Filled,1996-07-27,
P00000428,W00000428,Senior Manager - Audit Assurance,JP000306,SO001759,CC000632,Filled,2014-03-26,
P00000429,W00000429,Partner - Finance,JP000524,SO002459,CC001247,Filled,2022-03-24,
P00000430,W00000430,Senior Consultant - Regulatory Risk,JP000323,SO001045,CC000135,Filled,2021-09-18,
P00000431,W00000431,Senior Consultant - Regulatory Risk,JP000323,SO000336,CC000788,Filled,2023-07-20,
P00000432,W00000432,Analyst - Legal,JP000347,SO001117,CC001555,Filled,2023-09-18,
P00000433,W00000433,Analyst - Operations,JP000134,SO001610,CC002311,Filled,1998-01-02,
P00000434,W00000434,Analyst - Data and Analytics,JP000445,SO002248,CC002407,Filled,2021-08-08,
P00000435,W00000435,Manager - Operations,JP000535,SO000771,CC000242,Filled,2022-07-31,
P00000436,W00000436,Intern - Technology Consulting,JP000084,SO000809,CC002290,Filled,2022-11-29,
P00000437,W00000437,Consultant - Operations,JP000140,SO002008,CC000754,Filled,2023-02-02,
P00000438,W00000438,Senior Consultant - Technology Consulting,JP000502,SO000221,CC000075,Filled,2022-04-14,
P00000439,W00000439,Analyst - Corporate Tax,JP000315,SO000906,CC002225,Filled,2009-11-23,
P00000440,W00000440,Consultant - Corporate Tax,JP000403,SO000154,CC000816,Filled,2021-06-30,
P00000441,W00000441,Consultant - Data and Analytics,JP000026,SO000689,CC000337,Filled,1995-07-29,
P00000442,W00000442,Senior Consultant - Human Resources,JP000275,SO001866,CC001713,Filled,2023-05-06,
P00000443,W00000443,Manager - Operations,JP000085,SO002386,CC000660,Filled,2022-03-31,
P00000444,W00000444,Director - Audit Assurance,JP000391,SO001968,CC000198,Filled,2025-03-10,
P00000445,W00000445,Senior Consultant - Information Technology,JP000515,SO000855,CC001502,Filled,2022-10-13,
P00000446,W00000446,Consultant - Operations,JP000140,SO001808,CC001966,Filled,2021-01-19,
P00000447,W00000447,Senior Manager - Operations,JP000514,SO001325,CC000453,Filled,2024-05-30,
P00000448,W00000448,Analyst - Technology Consulting,JP000111,SO000143,CC001791,Filled,2023-07-26,
P00000449,W00000449,Analyst - Information Technology,JP000282,SO000114,CC000721,Filled,2020-08-07,
P00000450,W00000450,Analyst - Data and Analytics,JP000317,SO001302,CC002019,Filled,1998-08-17,
P00000451,W00000451,Analyst - Technology Consulting,JP000457,SO001390,CC001636,Filled,2021-02-17,
P00000452,W00000452,Manager - Marketing,JP000322,SO000632,CC002233,Filled,2002-04-12,
P00000453,W00000453,Analyst - Data and Analytics,JP000559,SO002437,CC002033,Filled,2022-11-01,
P00000454,W00000454,Analyst - Marketing,JP000305,SO000657,CC001317,Filled,2005-01-02,
P00000455,W00000455,Analyst - Corporate Tax,JP000406,SO000536,CC001927,Filled,2024-05-27,
P00000456,W00000456,Senior Consultant - Technology Consulting,JP000502,SO002475,CC001684,Filled,2024-09-02,
P00000457,W00000457,Consultant - Human Capital,JP000271,SO000420,CC002446,Closed,2021-08-28,2021-12-14
P00000458,W00000458,Analyst - Operations,JP000153,SO001949,CC001071,Filled,2024-06-25,
P00000459,W00000459,Senior Consultant - Regulatory Risk,JP000323,SO001693,CC001627,Filled,2022-02-16,
P00000460,W00000460,Analyst - Legal,JP000451,SO001361,CC002162,Filled,2025-08-10,
P00000461,W00000461,Analyst - Corporate Tax,JP000315,SO001190,CC001880,Filled,2022-06-08,
P00000462,W00000462,Analyst - Operations,JP000555,SO001369,CC002034,Filled,2011-03-21,
P00000463,W00000463,Senior Consultant - Human Capital,JP000450,SO000262,CC001362,Filled,2020-06-07,
P00000464,W00000464,Consultant - Marketing,JP000165,SO002075,CC000715,Filled,2023-07-13,
P00000465,W00000465,Senior Consultant - Finance,JP000522,SO001441,CC000350,Filled,2021-03-31,
P00000466,W00000466,Consultant - Operations,JP000050,SO001287,CC000892,Filled,2024-12-21,
P00000467,W00000467,Consultant - Human Resources,JP000211,SO001951,CC000794,Filled,2025-04-07,
P00000468,W00000468,Analyst - Legal,JP000398,SO001302,CC002019,Filled,2024-05-27,
P00000469,W00000469,Manager - Information Technology,JP000071,SO000390,CC001267,Filled,2020-02-23,
P00000470,W00000470,Analyst - Mergers and Acquisitions,JP000352,SO002409,CC001058,Filled,2022-09-22,
P00000471,W00000471,Analyst - Finance,JP000332,SO000735,CC002282,Filled,2021-03-25,
P00000472,W00000472,Senior Consultant - Audit Assurance,JP000196,SO001102,CC001210,Filled,2025-12-22,
