benefit_enrollment_id,worker_id,benefit_plan_id,benefit_type,country,region,coverage_level,enrollment_status,effective_date,end_date,employee_contribution_pct,employer_contribution_pct
BE000000247,W00000063,BP000086,Retirement,United Arab Emirates,EMEA,Employee,Enrolled,2021-07-18,,0.05,0.95
BE000000248,W00000063,BP000084,Life Insurance,United Arab Emirates,EMEA,Employee,Waived,2024-07-26,,0.0,1.0
BE000000249,W00000063,BP000087,Wellness Program,United Arab Emirates,EMEA,Employee,Enrolled,2023-12-15,,0.0,1.0
BE000000250,W00000063,BP000088,Employee Assistance Program,United Arab Emirates,EMEA,Employee,Enrolled,2022-04-02,,0.0,1.0
BE000000251,W00000064,BP000034,Dental,India,APAC,Individual,Enrolled,2025-05-07,,0.2,0.8
BE000000252,W00000064,BP000037,Disability,India,APAC,Employee,Enrolled,2025-08-19,,0.1,0.9
BE000000253,W00000064,BP000036,Life Insurance,India,APAC,Employee,Enrolled,2022-11-10,,0.0,1.0
BE000000254,W00000064,BP000033,Medical,India,APAC,Individual,Enrolled,2021-07-25,,0.15,0.85
BE000000255,W00000064,BP000038,Retirement,India,APAC,Employee,Enrolled,2022-02-13,,0.05,0.95
BE000000256,W00000064,BP000040,Employee Assistance Program,India,APAC,Employee,Enrolled,2024-06-09,,0.0,1.0
BE000000257,W00000065,BP000067,Vision,South Africa,EMEA,Individual,Enrolled,2025-10-01,,0.2,0.8
BE000000258,W00000065,BP000068,Life Insurance,South Africa,EMEA,Employee,Enrolled,2022-08-13,,0.0,1.0
BE000000259,W00000065,BP000070,Retirement,South Africa,EMEA,Employee,Enrolled,2021-07-29,,0.05,0.95
BE000000260,W00000065,BP000065,Medical,South Africa,EMEA,Individual,Enrolled,2025-02-12,,0.15,0.85
BE000000261,W00000065,BP000066,Dental,South Africa,EMEA,Individual,Enrolled,2022-06-09,,0.2,0.8
BE000000262,W00000065,BP000072,Employee Assistance Program,South Africa,EMEA,Employee,Terminated,2021-01-19,2022-01-20,0.0,1.0
BE000000263,W00000066,BP000015,Wellness Program,Brazil,Americas,Employee,Enrolled,2024-09-06,,0.0,1.0
BE000000264,W00000066,BP000011,Vision,Brazil,Americas,Individual,Enrolled,2022-03-25,,0.2,0.8
BE000000265,W00000066,BP000014,Retirement,Brazil,Americas,Employee,Enrolled,2022-10-11,,0.05,0.95
BE000000266,W00000067,BP000060,Life Insurance,Netherlands,EMEA,Employee,Waived,2021-03-24,,0.0,1.0
BE000000267,W00000067,BP000064,Employee Assistance Program,Netherlands,EMEA,Employee,Enrolled,2025-08-25,,0.0,1.0
BE000000268,W00000067,BP000061,Disability,Netherlands,EMEA,Employee,Enrolled,2025-12-06,,0.1,0.9
BE000000269,W00000068,BP000030,Retirement,Germany,EMEA,Employee,Enrolled,2021-04-24,,0.05,0.95
BE000000270,W00000068,BP000029,Disability,Germany,EMEA,Employee,Enrolled,2023-12-18,,0.1,0.9
BE000000271,W00000068,BP000028,Life Insurance,Germany,EMEA,Employee,Enrolled,2023-08-09,,0.0,1.0
BE000000272,W00000069,BP000032,Employee Assistance Program,Germany,EMEA,Employee,Enrolled,2024-08-29,,0.0,1.0
BE000000273,W00000069,BP000029,Disability,Germany,EMEA,Employee,Enrolled,2022-03-19,,0.1,0.9
BE000000274,W00000069,BP000026,Dental,Germany,EMEA,Individual,Waived,2022-01-31,,0.2,0.8
BE000000275,W00000069,BP000031,Wellness Program,Germany,EMEA,Employee,Enrolled,2021-10-19,,0.0,1.0
BE000000276,W00000069,BP000025,Medical,Germany,EMEA,Individual,Enrolled,2021-04-27,,0.15,0.85
BE000000277,W00000069,BP000028,Life Insurance,Germany,EMEA,Employee,Enrolled,2022-02-18,,0.0,1.0
BE000000278,W00000070,BP000026,Dental,Germany,EMEA,Individual,Enrolled,2022-03-12,,0.2,0.8
BE000000279,W00000070,BP000032,Employee Assistance Program,Germany,EMEA,Employee,Enrolled,2021-08-22,,0.0,1.0
BE000000280,W00000070,BP000028,Life Insurance,Germany,EMEA,Employee,Enrolled,2022-10-31,,0.0,1.0
BE000000281,W00000070,BP000025,Medical,Germany,EMEA,Individual,Enrolled,2023-12-07,,0.15,0.85
BE000000282,W00000071,BP000031,Wellness Program,Germany,EMEA,Employee,Enrolled,2023-01-03,,0.0,1.0
BE000000283,W00000071,BP000032,Employee Assistance Program,Germany,EMEA,Employee,Enrolled,2023-05-20,,0.0,1.0
BE000000284,W00000071,BP000027,Vision,Germany,EMEA,Individual,Enrolled,2023-05-29,,0.2,0.8
BE000000285,W00000071,BP000028,Life Insurance,Germany,EMEA,Employee,Enrolled,2023-07-28,,0.0,1.0
BE000000286,W00000071,BP000030,Retirement,Germany,EMEA,Employee,Enrolled,2022-01-20,,0.05,0.95
BE000000287,W00000071,BP000025,Medical,Germany,EMEA,Individual,Enrolled,2023-12-10,,0.15,0.85
BE000000288,W00000072,BP000008,Employee Assistance Program,Australia,APAC,Employee,Enrolled,2025-11-24,,0.0,1.0
BE000000289,W00000072,BP000007,Wellness Program,Australia,APAC,Employee,Enrolled,2024-11-24,,0.0,1.0
BE000000290,W00000072,BP000003,Vision,Australia,APAC,Individual,Enrolled,2022-01-27,,0.2,0.8
BE000000291,W00000073,BP000033,Medical,India,APAC,Individual,Enrolled,2025-07-10,,0.15,0.85
BE000000292,W00000073,BP000035,Vision,India,APAC,Individual,Terminated,2022-02-23,2022-12-12,0.2,0.8
BE000000293,W00000073,BP000040,Employee Assistance Program,India,APAC,Employee,Enrolled,2021-09-14,,0.0,1.0
BE000000294,W00000073,BP000038,Retirement,India,APAC,Employee,Enrolled,2024-12-25,,0.05,0.95
BE000000295,W00000073,BP000039,Wellness Program,India,APAC,Employee,Enrolled,2022-11-27,,0.0,1.0
BE000000296,W00000074,BP000001,Medical,Australia,APAC,Individual,Enrolled,2023-06-28,,0.15,0.85
BE000000297,W00000074,BP000005,Disability,Australia,APAC,Employee,Enrolled,2025-08-03,,0.1,0.9
BE000000298,W00000074,BP000004,Life Insurance,Australia,APAC,Employee,Enrolled,2025-11-28,,0.0,1.0
BE000000299,W00000075,BP000028,Life Insurance,Germany,EMEA,Employee,Enrolled,2023-09-05,,0.0,1.0
BE000000300,W00000075,BP000026,Dental,Germany,EMEA,Individual,Waived,2021-03-15,,0.2,0.8
BE000000301,W00000075,BP000025,Medical,Germany,EMEA,Individual,Enrolled,2024-06-09,,0.15,0.85
BE000000302,W00000075,BP000029,Disability,Germany,EMEA,Employee,Enrolled,2022-05-21,,0.1,0.9
BE000000303,W00000075,BP000032,Employee Assistance Program,Germany,EMEA,Employee,Enrolled,2023-06-07,,0.0,1.0
BE000000304,W00000076,BP000036,Life Insurance,India,APAC,Employee,Enrolled,2025-05-02,,0.0,1.0
BE000000305,W00000076,BP000037,Disability,India,APAC,Employee,Enrolled,2023-03-05,,0.1,0.9
BE000000306,W00000076,BP000038,Retirement,India,APAC,Employee,Enrolled,2022-03-11,,0.05,0.95
BE000000307,W00000076,BP000033,Medical,India,APAC,Individual,Enrolled,2021-03-05,,0.15,0.85
BE000000308,W00000077,BP000030,Retirement,Germany,EMEA,Employee,Enrolled,2023-08-16,,0.05,0.95
BE000000309,W00000077,BP000031,Wellness Program,Germany,EMEA,Employee,Enrolled,2023-08-30,,0.0,1.0
BE000000310,W00000077,BP000025,Medical,Germany,EMEA,Individual,Enrolled,2022-01-26,,0.15,0.85
BE000000311,W00000078,BP000002,Dental,Australia,APAC,Individual,Enrolled,2023-11-10,,0.2,0.8
BE000000312,W00000078,BP000005,Disability,Australia,APAC,Employee,Waived,2023-08-02,,0.1,0.9
BE000000313,W00000078,BP000006,Retirement,Australia,APAC,Employee,Terminated,2024-08-08,2026-03-31,0.05,0.95
BE000000314,W00000078,BP000007,Wellness Program,Australia,APAC,Employee,Enrolled,2024-05-28,,0.0,1.0
BE000000315,W00000078,BP000001,Medical,Australia,APAC,Individual,Enrolled,2022-03-24,,0.15,0.85
BE000000316,W00000079,BP000064,Employee Assistance Program,Netherlands,EMEA,Employee,Terminated,2021-06-03,2022-04-05,0.0,1.0
BE000000317,W00000079,BP000058,Dental,Netherlands,EMEA,Individual,Enrolled,2022-08-24,,0.2,0.8
BE000000318,W00000079,BP000059,Vision,Netherlands,EMEA,Individual,Waived,2021-03-02,,0.2,0.8
BE000000319,W00000079,BP000061,Disability,Netherlands,EMEA,Employee,Enrolled,2024-10-30,,0.1,0.9
BE000000320,W00000080,BP000076,Life Insurance,Spain,EMEA,Employee,Enrolled,2021-03-13,,0.0,1.0
BE000000321,W00000080,BP000074,Dental,Spain,EMEA,Individual,Enrolled,2023-01-14,,0.2,0.8
BE000000322,W00000080,BP000075,Vision,Spain,EMEA,Individual,Enrolled,2024-06-09,,0.2,0.8
BE000000323,W00000080,BP000077,Disability,Spain,EMEA,Employee,Enrolled,2025-09-26,,0.1,0.9
BE000000324,W00000080,BP000079,Wellness Program,Spain,EMEA,Employee,Terminated,2021-03-30,2022-08-04,0.0,1.0
BE000000325,W00000080,BP000078,Retirement,Spain,EMEA,Employee,Enrolled,2021-06-08,,0.05,0.95
BE000000326,W00000082,BP000034,Dental,India,APAC,Individual,Enrolled,2022-08-05,,0.2,0.8
BE000000327,W00000082,BP000039,Wellness Program,India,APAC,Employee,Enrolled,2022-04-18,,0.0,1.0
BE000000328,W00000082,BP000037,Disability,India,APAC,Employee,Terminated,2022-07-01,2023-05-09,0.1,0.9
BE000000329,W00000082,BP000038,Retirement,India,APAC,Employee,Enrolled,2023-02-27,,0.05,0.95
BE000000330,W00000082,BP000040,Employee Assistance Program,India,APAC,Employee,Enrolled,2023-10-23,,0.0,1.0
BE000000331,W00000082,BP000035,Vision,India,APAC,Individual,Waived,2023-10-13,,0.2,0.8
BE000000332,W00000083,BP000085,Disability,United Arab Emirates,EMEA,Employee,Waived,2021-11-11,,0.1,0.9
BE000000333,W00000083,BP000082,Dental,United Arab Emirates,EMEA,Individual,Enrolled,2024-12-27,,0.2,0.8
BE000000334,W00000083,BP000087,Wellness Program,United Arab Emirates,EMEA,Employee,Enrolled,2023-03-27,,0.0,1.0
BE000000335,W00000084,BP000027,Vision,Germany,EMEA,Individual,Enrolled,2022-01-22,,0.2,0.8
BE000000336,W00000084,BP000025,Medical,Germany,EMEA,Individual,Enrolled,2023-05-12,,0.15,0.85
BE000000337,W00000084,BP000030,Retirement,Germany,EMEA,Employee,Enrolled,2023-08-28,,0.05,0.95
BE000000338,W00000084,BP000029,Disability,Germany,EMEA,Employee,Enrolled,2024-10-03,,0.1,0.9
BE000000339,W00000085,BP000054,Retirement,Mexico,Americas,Employee,Terminated,2021-12-01,2024-01-25,0.05,0.95
BE000000340,W00000085,BP000049,Medical,Mexico,Americas,Individual,Enrolled,2025-04-13,,0.15,0.85
BE000000341,W00000085,BP000050,Dental,Mexico,Americas,Individual,Waived,2025-06-23,,0.2,0.8
BE000000342,W00000086,BP000019,Vision,Canada,Americas,Individual,Enrolled,2024-02-24,,0.2,0.8
BE000000343,W00000086,BP000021,Disability,Canada,Americas,Employee,Waived,2024-02-14,,0.1,0.9
BE000000344,W00000086,BP000024,Employee Assistance Program,Canada,Americas,Employee,Enrolled,2023-10-23,,0.0,1.0
BE000000345,W00000087,BP000029,Disability,Germany,EMEA,Employee,Enrolled,2025-09-05,,0.1,0.9
BE000000346,W00000087,BP000030,Retirement,Germany,EMEA,Employee,Enrolled,2021-07-06,,0.05,0.95
BE000000347,W00000087,BP000026,Dental,Germany,EMEA,Individual,Enrolled,2025-12-03,,0.2,0.8
BE000000348,W00000087,BP000025,Medical,Germany,EMEA,Individual,Waived,2023-04-24,,0.15,0.85
BE000000349,W00000087,BP000032,Employee Assistance Program,Germany,EMEA,Employee,Enrolled,2021-08-16,,0.0,1.0
BE000000350,W00000088,BP000008,Employee Assistance Program,Australia,APAC,Employee,Enrolled,2024-08-03,,0.0,1.0
BE000000351,W00000088,BP000004,Life Insurance,Australia,APAC,Employee,Enrolled,2024-06-13,,0.0,1.0
BE000000352,W00000088,BP000007,Wellness Program,Australia,APAC,Employee,Terminated,2025-07-17,2027-10-21,0.0,1.0
BE000000353,W00000088,BP000003,Vision,Australia,APAC,Individual,Enrolled,2023-07-20,,0.2,0.8
BE000000354,W00000089,BP000004,Life Insurance,Australia,APAC,Employee,Waived,2024-04-21,,0.0,1.0
BE000000355,W00000089,BP000006,Retirement,Australia,APAC,Employee,Enrolled,2022-06-04,,0.05,0.95
BE000000356,W00000089,BP000008,Employee Assistance Program,Australia,APAC,Employee,Enrolled,2024-06-03,,0.0,1.0
BE000000357,W00000089,BP000003,Vision,Australia,APAC,Individual,Enrolled,2022-07-22,,0.2,0.8
BE000000358,W00000089,BP000005,Disability,Australia,APAC,Employee,Enrolled,2025-10-19,,0.1,0.9
BE000000359,W00000089,BP000001,Medical,Australia,APAC,Individual,Enrolled,2024-09-21,,0.15,0.85
BE000000360,W00000090,BP000097,Medical,United States,Americas,Individual,Enrolled,2024-09-20,,0.15,0.85
BE000000361,W00000090,BP000099,Vision,United States,Americas,Individual,Enrolled,2022-07-03,,0.2,0.8
BE000000362,W00000090,BP000102,Retirement,United States,Americas,Employee,Enrolled,2025-04-16,,0.05,0.95
BE000000363,W00000090,BP000104,Employee Assistance Program,United States,Americas,Employee,Waived,2025-04-05,,0.0,1.0
BE000000364,W00000090,BP000103,Wellness Program,United States,Americas,Employee,Enrolled,2025-02-06,,0.0,1.0
BE000000365,W00000091,BP000008,Employee Assistance Program,Australia,APAC,Employee,Enrolled,2022-04-22,,0.0,1.0
BE000000366,W00000091,BP000004,Life Insurance,Australia,APAC,Employee,Enrolled,2024-12-28,,0.0,1.0
BE000000367,W00000091,BP000002,Dental,Australia,APAC,Individual,Enrolled,2022-05-31,,0.2,0.8
BE000000368,W00000091,BP000007,Wellness Program,Australia,APAC,Employee,Enrolled,2024-06-06,,0.0,1.0
BE000000369,W00000092,BP000084,Life Insurance,United Arab Emirates,EMEA,Employee,Waived,2022-10-22,,0.0,1.0
BE000000370,W00000092,BP000082,Dental,United Arab Emirates,EMEA,Individual,Waived,2025-04-23,,0.2,0.8
BE000000371,W00000092,BP000081,Medical,United Arab Emirates,EMEA,Individual,Enrolled,2024-12-10,,0.15,0.85
BE000000372,W00000092,BP000087,Wellness Program,United Arab Emirates,EMEA,Employee,Enrolled,2022-08-02,,0.0,1.0
BE000000373,W00000093,BP000102,Retirement,United States,Americas,Employee,Enrolled,2023-03-06,,0.05,0.95
BE000000374,W00000093,BP000098,Dental,United States,Americas,Individual,Waived,2025-01-22,,0.2,0.8
BE000000375,W00000093,BP000099,Vision,United States,Americas,Individual,Enrolled,2023-11-14,,0.2,0.8
BE000000376,W00000093,BP000103,Wellness Program,United States,Americas,Employee,Enrolled,2025-01-25,,0.0,1.0
BE000000377,W00000093,BP000100,Life Insurance,United States,Americas,Employee,Enrolled,2025-03-23,,0.0,1.0
BE000000378,W00000093,BP000104,Employee Assistance Program,United States,Americas,Employee,Enrolled,2024-04-27,,0.0,1.0
BE000000379,W00000096,BP000012,Life Insurance,Brazil,Americas,Employee,Enrolled,2021-08-14,,0.0,1.0
BE000000380,W00000096,BP000015,Wellness Program,Brazil,Americas,Employee,Enrolled,2023-06-22,,0.0,1.0
BE000000381,W00000096,BP000014,Retirement,Brazil,Americas,Employee,Enrolled,2022-11-08,,0.05,0.95
BE000000382,W00000096,BP000013,Disability,Brazil,Americas,Employee,Enrolled,2021-09-04,,0.1,0.9
BE000000383,W00000096,BP000016,Employee Assistance Program,Brazil,Americas,Employee,Waived,2023-11-06,,0.0,1.0
BE000000384,W00000096,BP000009,Medical,Brazil,Americas,Individual,Enrolled,2025-09-06,,0.15,0.85
BE000000385,W00000097,BP000027,Vision,Germany,EMEA,Individual,Enrolled,2024-09-10,,0.2,0.8
BE000000386,W00000097,BP000032,Employee Assistance Program,Germany,EMEA,Employee,Enrolled,2023-08-27,,0.0,1.0
BE000000387,W00000097,BP000031,Wellness Program,Germany,EMEA,Employee,Enrolled,2023-02-13,,0.0,1.0
BE000000388,W00000097,BP000030,Retirement,Germany,EMEA,Employee,Enrolled,2024-10-10,,0.05,0.95
BE000000389,W00000098,BP000100,Life Insurance,United States,Americas,Employee,Enrolled,2023-08-03,,0.0,1.0
BE000000390,W00000098,BP000102,Retirement,United States,Americas,Employee,Enrolled,2022-01-28,,0.05,0.95
BE000000391,W00000098,BP000099,Vision,United States,Americas,Individual,Enrolled,2024-03-20,,0.2,0.8
BE000000392,W00000099,BP000008,Employee Assistance Program,Australia,APAC,Employee,Enrolled,2025-01-07,,0.0,1.0
BE000000393,W00000099,BP000004,Life Insurance,Australia,APAC,Employee,Enrolled,2025-10-30,,0.0,1.0
BE000000394,W00000099,BP000007,Wellness Program,Australia,APAC,Employee,Enrolled,2024-11-29,,0.0,1.0
BE000000395,W00000099,BP000006,Retirement,Australia,APAC,Employee,Terminated,2022-06-29,2023-05-30,0.05,0.95
BE000000396,W00000099,BP000005,Disability,Australia,APAC,Employee,Enrolled,2024-05-31,,0.1,0.9
BE000000397,W00000100,BP000017,Medical,Canada,Americas,Individual,Enrolled,2023-06-13,,0.15,0.85
BE000000398,W00000100,BP000019,Vision,Canada,Americas,Individual,Waived,2024-01-11,,0.2,0.8
BE000000399,W00000100,BP000018,Dental,Canada,Americas,Individual,Enrolled,2024-11-27,,0.2,0.8
BE000000400,W00000101,BP000050,Dental,Mexico,Americas,Individual,Enrolled,2025-06-23,,0.2,0.8
BE000000401,W00000101,BP000049,Medical,Mexico,Americas,Individual,Waived,2021-02-10,,0.15,0.85
BE000000402,W00000101,BP000051,Vision,Mexico,Americas,Individual,Enrolled,2025-05-25,,0.2,0.8
BE000000403,W00000101,BP000054,Retirement,Mexico,Americas,Employee,Enrolled,2024-05-19,,0.05,0.95
BE000000404,W00000101,BP000053,Disability,Mexico,Americas,Employee,Waived,2022-02-08,,0.1,0.9
BE000000405,W00000102,BP000025,Medical,Germany,EMEA,Individual,Enrolled,2025-12-01,,0.15,0.85
BE000000406,W00000102,BP000031,Wellness Program,Germany,EMEA,Employee,Enrolled,2024-05-04,,0.0,1.0
BE000000407,W00000102,BP000027,Vision,Germany,EMEA,Individual,Waived,2023-03-17,,0.2,0.8
BE000000408,W00000102,BP000030,Retirement,Germany,EMEA,Employee,Enrolled,2022-03-25,,0.05,0.95
BE000000409,W00000102,BP000026,Dental,Germany,EMEA,Individual,Enrolled,2025-04-06,,0.2,0.8
BE000000410,W00000102,BP000029,Disability,Germany,EMEA,Employee,Enrolled,2022-02-25,,0.1,0.9
BE000000411,W00000103,BP000006,Retirement,Australia,APAC,Employee,Enrolled,2022-05-27,,0.05,0.95
BE000000412,W00000103,BP000004,Life Insurance,Australia,APAC,Employee,Enrolled,2022-09-03,,0.0,1.0
BE000000413,W00000103,BP000008,Employee Assistance Program,Australia,APAC,Employee,Terminated,2022-07-07,2023-11-20,0.0,1.0
BE000000414,W00000103,BP000002,Dental,Australia,APAC,Individual,Enrolled,2021-12-22,,0.2,0.8
BE000000415,W00000103,BP000007,Wellness Program,Australia,APAC,Employee,Enrolled,2025-11-05,,0.0,1.0
BE000000416,W00000105,BP000101,Disability,United States,Americas,Employee,Enrolled,2023-07-23,,0.1,0.9
BE000000417,W00000105,BP000102,Retirement,United States,Americas,Employee,Enrolled,2022-09-07,,0.05,0.95
BE000000418,W00000105,BP000103,Wellness Program,United States,Americas,Employee,Enrolled,2022-05-28,,0.0,1.0
BE000000419,W00000105,BP000099,Vision,United States,Americas,Individual,Enrolled,2024-11-23,,0.2,0.8
BE000000420,W00000105,BP000104,Employee Assistance Program,United States,Americas,Employee,Enrolled,2021-10-02,,0.0,1.0
BE000000421,W00000105,BP000098,Dental,United States,Americas,Individual,Enrolled,2025-08-03,,0.2,0.8
BE000000422,W00000106,BP000050,Dental,Mexico,Americas,Individual,Enrolled,2025-04-23,,0.2,0.8
BE000000423,W00000106,BP000055,Wellness Program,Mexico,Americas,Employee,Enrolled,2023-10-11,,0.0,1.0
BE000000424,W00000106,BP000049,Medical,Mexico,Americas,Individual,Terminated,2024-04-07,2026-03-19,0.15,0.85
BE000000425,W00000106,BP000054,Retirement,Mexico,Americas,Employee,Waived,2022-03-21,,0.05,0.95
BE000000426,W00000107,BP000054,Retirement,Mexico,Americas,Employee,Enrolled,2022-05-11,,0.05,0.95
BE000000427,W00000107,BP000056,Employee Assistance Program,Mexico,Americas,Employee,Waived,2024-05-16,,0.0,1.0
BE000000428,W00000107,BP000049,Medical,Mexico,Americas,Individual,Enrolled,2024-10-29,,0.15,0.85
BE000000429,W00000108,BP000100,Life Insurance,United States,Americas,Employee,Waived,2023-10-11,,0.0,1.0
BE000000430,W00000108,BP000099,Vision,United States,Americas,Individual,Enrolled,2021-01-28,,0.2,0.8
BE000000431,W00000108,BP000098,Dental,United States,Americas,Individual,Terminated,2025-04-26,2025-12-05,0.2,0.8
BE000000432,W00000108,BP000097,Medical,United States,Americas,Individual,Enrolled,2025-10-27,,0.15,0.85
BE000000433,W00000108,BP000103,Wellness Program,United States,Americas,Employee,Enrolled,2021-01-31,,0.0,1.0
BE000000434,W00000109,BP000016,Employee Assistance Program,Brazil,Americas,Employee,Enrolled,2021-05-12,,0.0,1.0
BE000000435,W00000109,BP000012,Life Insurance,Brazil,Americas,Employee,Enrolled,2021-04-17,,0.0,1.0
BE000000436,W00000109,BP000013,Disability,Brazil,Americas,Employee,Enrolled,2025-03-02,,0.1,0.9
BE000000437,W00000109,BP000011,Vision,Brazil,Americas,Individual,Enrolled,2025-12-11,,0.2,0.8
BE000000438,W00000110,BP000031,Wellness Program,Germany,EMEA,Employee,Enrolled,2025-09-07,,0.0,1.0
BE000000439,W00000110,BP000026,Dental,Germany,EMEA,Individual,Enrolled,2024-11-05,,0.2,0.8
BE000000440,W00000110,BP000030,Retirement,Germany,EMEA,Employee,Waived,2024-12-16,,0.05,0.95
BE000000441,W00000110,BP000029,Disability,Germany,EMEA,Employee,Enrolled,2025-09-11,,0.1,0.9
BE000000442,W00000110,BP000025,Medical,Germany,EMEA,Individual,Enrolled,2024-05-21,,0.15,0.85
BE000000443,W00000111,BP000060,Life Insurance,Netherlands,EMEA,Employee,Enrolled,2022-09-08,,0.0,1.0
BE000000444,W00000111,BP000063,Wellness Program,Netherlands,EMEA,Employee,Enrolled,2022-08-25,,0.0,1.0
BE000000445,W00000111,BP000061,Disability,Netherlands,EMEA,Employee,Enrolled,2024-12-02,,0.1,0.9
BE000000446,W00000112,BP000095,Wellness Program,United Kingdom,EMEA,Employee,Terminated,2024-07-27,2024-11-08,0.0,1.0
BE000000447,W00000112,BP000089,Medical,United Kingdom,EMEA,Individual,Enrolled,2021-11-18,,0.15,0.85
BE000000448,W00000112,BP000096,Employee Assistance Program,United Kingdom,EMEA,Employee,Enrolled,2025-11-29,,0.0,1.0
BE000000449,W00000112,BP000090,Dental,United Kingdom,EMEA,Individual,Enrolled,2021-12-21,,0.2,0.8
BE000000450,W00000112,BP000091,Vision,United Kingdom,EMEA,Individual,Enrolled,2023-01-10,,0.2,0.8
