worker_skill_id,worker_id,skill_id,proficiency_level,source,validated_flag,last_assessed_date
WS000000412,W00000074,SK00004,3,Self Assessment,False,2026-05-21
WS000000413,W00000075,SK00007,3,Manager Assessment,True,2026-04-28
WS000000414,W00000075,SK00008,2,Manager Assessment,False,2025-05-26
WS000000415,W00000075,SK00027,5,Learning Completion,True,2026-03-01
WS000000416,W00000075,SK00009,2,Self Assessment,False,2025-09-04
WS000000417,W00000076,SK00024,3,Manager Assessment,True,2025-02-08
WS000000418,W00000076,SK00006,2,Learning Completion,True,2025-08-09
WS000000419,W00000076,SK00007,4,Self Assessment,False,2025-12-05
WS000000420,W00000076,SK00013,4,Manager Assessment,True,2025-07-12
WS000000421,W00000076,SK00035,2,Learning Completion,False,2026-05-04
WS000000422,W00000076,SK00005,4,Learning Completion,True,2026-02-09
WS000000423,W00000077,SK00006,3,Manager Assessment,False,2026-04-21
WS000000424,W00000077,SK00007,5,Manager Assessment,True,2025-11-22
WS000000425,W00000077,SK00023,3,Learning Completion,True,2025-08-13
WS000000426,W00000077,SK00009,1,Certification,True,2026-03-02
WS000000427,W00000077,SK00008,2,Manager Assessment,True,2025-09-07
WS000000428,W00000078,SK00030,3,Certification,True,2026-05-14
WS000000429,W00000078,SK00010,4,Manager Assessment,False,2025-02-28
WS000000430,W00000078,SK00006,4,Self Assessment,False,2025-03-16
WS000000431,W00000078,SK00007,3,Learning Completion,True,2026-02-25
WS000000432,W00000078,SK00032,3,Manager Assessment,True,2025-06-02
WS000000433,W00000078,SK00011,3,Manager Assessment,True,2026-05-08
WS000000434,W00000078,SK00009,1,Certification,True,2026-02-24
WS000000435,W00000079,SK00026,4,Self Assessment,False,2026-03-15
WS000000436,W00000079,SK00011,4,Learning Completion,True,2025-04-07
WS000000437,W00000079,SK00002,2,Self Assessment,False,2026-06-22
WS000000438,W00000079,SK00019,3,Manager Assessment,True,2025-03-20
WS000000439,W00000080,SK00010,3,Manager Assessment,True,2025-02-25
WS000000440,W00000080,SK00006,4,Self Assessment,False,2025-03-24
WS000000441,W00000080,SK00015,3,Self Assessment,False,2025-12-04
WS000000442,W00000080,SK00020,4,Self Assessment,False,2025-04-06
WS000000443,W00000080,SK00003,5,Learning Completion,True,2026-04-30
WS000000444,W00000080,SK00008,5,Manager Assessment,True,2025-10-13
WS000000445,W00000081,SK00038,2,Manager Assessment,True,2026-02-01
WS000000446,W00000081,SK00010,3,Certification,True,2025-05-22
WS000000447,W00000081,SK00026,4,Certification,True,2025-12-19
WS000000448,W00000081,SK00029,3,Manager Assessment,True,2025-12-13
WS000000449,W00000081,SK00027,3,Self Assessment,False,2026-02-09
WS000000450,W00000081,SK00033,2,Learning Completion,True,2026-04-05
WS000000451,W00000081,SK00020,3,Self Assessment,False,2026-01-18
WS000000452,W00000081,SK00005,3,Self Assessment,False,2026-01-23
WS000000453,W00000082,SK00024,3,Certification,True,2025-11-19
WS000000454,W00000082,SK00006,1,Self Assessment,False,2025-11-10
WS000000455,W00000082,SK00007,4,Self Assessment,False,2025-04-13
WS000000456,W00000082,SK00005,2,Manager Assessment,True,2026-06-07
WS000000457,W00000082,SK00008,1,Self Assessment,False,2025-12-27
WS000000458,W00000083,SK00026,5,Learning Completion,True,2025-06-21
WS000000459,W00000083,SK00006,2,Certification,True,2025-09-30
WS000000460,W00000083,SK00027,1,Self Assessment,False,2026-03-20
WS000000461,W00000083,SK00019,2,Manager Assessment,True,2026-01-03
WS000000462,W00000083,SK00028,2,Manager Assessment,True,2025-07-18
WS000000463,W00000083,SK00036,2,Self Assessment,False,2025-01-05
WS000000464,W00000083,SK00001,2,Learning Completion,True,2025-12-02
WS000000465,W00000083,SK00025,3,Self Assessment,False,2025-05-18
WS000000466,W00000084,SK00026,4,Learning Completion,True,2025-10-13
WS000000467,W00000084,SK00032,3,Learning Completion,True,2025-07-22
WS000000468,W00000084,SK00029,3,Self Assessment,False,2025-01-26
WS000000469,W00000084,SK00027,3,Learning Completion,True,2026-03-23
WS000000470,W00000084,SK00019,4,Certification,True,2026-02-21
WS000000471,W00000084,SK00021,2,Certification,True,2025-09-14
WS000000472,W00000085,SK00031,3,Self Assessment,False,2026-03-03
WS000000473,W00000085,SK00006,4,Self Assessment,False,2026-01-02
WS000000474,W00000085,SK00008,4,Certification,True,2025-03-27
WS000000475,W00000085,SK00005,2,Manager Assessment,True,2025-06-18
WS000000476,W00000085,SK00009,1,Self Assessment,False,2026-02-12
WS000000477,W00000086,SK00024,3,Certification,True,2025-12-18
WS000000478,W00000086,SK00030,3,Learning Completion,True,2025-03-27
WS000000479,W00000086,SK00026,5,Manager Assessment,True,2025-11-14
WS000000480,W00000086,SK00029,4,Manager Assessment,True,2025-12-21
WS000000481,W00000086,SK00033,3,Self Assessment,False,2026-04-07
WS000000482,W00000086,SK00022,2,Manager Assessment,True,2025-04-26
WS000000483,W00000087,SK00022,2,Self Assessment,False,2026-03-11
WS000000484,W00000087,SK00027,2,Learning Completion,True,2025-07-06
WS000000485,W00000087,SK00028,3,Manager Assessment,True,2025-07-20
WS000000486,W00000087,SK00033,3,Self Assessment,False,2025-01-03
WS000000487,W00000088,SK00024,3,Manager Assessment,True,2026-05-15
WS000000488,W00000088,SK00026,3,Self Assessment,False,2026-01-31
WS000000489,W00000088,SK00035,3,Self Assessment,False,2025-12-21
WS000000490,W00000088,SK00027,3,Self Assessment,False,2025-06-24
WS000000491,W00000088,SK00012,4,Learning Completion,True,2025-03-26
WS000000492,W00000089,SK00010,3,Self Assessment,False,2025-05-20
WS000000493,W00000089,SK00006,3,Self Assessment,False,2026-05-12
WS000000494,W00000089,SK00007,4,Self Assessment,False,2025-06-25
WS000000495,W00000089,SK00023,3,Self Assessment,False,2025-05-22
WS000000496,W00000089,SK00005,4,Manager Assessment,True,2026-01-01
WS000000497,W00000090,SK00029,3,Certification,True,2026-03-29
WS000000498,W00000090,SK00026,1,Self Assessment,False,2025-01-30
WS000000499,W00000090,SK00027,2,Certification,True,2025-08-17
WS000000500,W00000090,SK00033,2,Self Assessment,False,2026-04-12
WS000000501,W00000091,SK00010,5,Self Assessment,False,2025-04-13
WS000000502,W00000091,SK00007,3,Certification,True,2025-02-01
WS000000503,W00000091,SK00035,3,Self Assessment,False,2025-03-29
WS000000504,W00000091,SK00023,5,Self Assessment,False,2025-08-29
WS000000505,W00000091,SK00029,4,Manager Assessment,True,2026-03-13
WS000000506,W00000091,SK00003,2,Manager Assessment,True,2025-07-29
WS000000507,W00000091,SK00005,3,Learning Completion,True,2025-06-20
WS000000508,W00000091,SK00008,4,Manager Assessment,True,2025-09-29
WS000000509,W00000092,SK00031,4,Learning Completion,True,2026-05-15
WS000000510,W00000092,SK00010,3,Manager Assessment,True,2026-01-18
WS000000511,W00000092,SK00018,3,Self Assessment,False,2025-04-04
WS000000512,W00000092,SK00011,4,Self Assessment,False,2026-01-11
WS000000513,W00000092,SK00027,3,Self Assessment,False,2025-01-01
WS000000514,W00000092,SK00016,4,Learning Completion,True,2026-04-13
WS000000515,W00000092,SK00021,4,Self Assessment,False,2025-03-04
WS000000516,W00000092,SK00009,3,Certification,False,2025-08-03
WS000000517,W00000093,SK00031,4,Learning Completion,True,2026-04-14
WS000000518,W00000093,SK00026,5,Manager Assessment,True,2026-04-11
WS000000519,W00000093,SK00032,5,Manager Assessment,True,2025-05-14
WS000000520,W00000093,SK00011,2,Learning Completion,False,2025-10-06
WS000000521,W00000093,SK00037,3,Manager Assessment,True,2025-06-17
WS000000522,W00000093,SK00022,3,Manager Assessment,True,2025-08-26
WS000000523,W00000093,SK00009,1,Self Assessment,False,2025-04-06
WS000000524,W00000094,SK00034,1,Certification,True,2025-05-02
WS000000525,W00000094,SK00018,3,Learning Completion,True,2025-03-12
WS000000526,W00000094,SK00027,1,Manager Assessment,True,2025-04-14
WS000000527,W00000094,SK00022,4,Manager Assessment,True,2025-05-15
WS000000528,W00000095,SK00026,3,Certification,True,2026-02-24
WS000000529,W00000095,SK00029,3,Self Assessment,False,2025-08-09
WS000000530,W00000095,SK00023,2,Manager Assessment,True,2026-01-27
WS000000531,W00000095,SK00011,3,Self Assessment,False,2025-05-22
WS000000532,W00000095,SK00033,3,Manager Assessment,True,2025-10-17
WS000000533,W00000096,SK00010,4,Self Assessment,False,2025-09-01
WS000000534,W00000096,SK00006,2,Self Assessment,False,2026-05-25
WS000000535,W00000096,SK00007,1,Self Assessment,False,2025-01-11
WS000000536,W00000096,SK00009,5,Learning Completion,True,2026-03-05
WS000000537,W00000097,SK00017,5,Manager Assessment,False,2026-02-10
WS000000538,W00000097,SK00029,3,Self Assessment,False,2026-05-27
WS000000539,W00000097,SK00027,3,Certification,True,2025-06-04
WS000000540,W00000097,SK00028,2,Manager Assessment,True,2025-07-26
WS000000541,W00000097,SK00033,2,Learning Completion,True,2025-03-07
WS000000542,W00000097,SK00001,3,Manager Assessment,False,2025-08-31
WS000000543,W00000098,SK00020,3,Certification,True,2025-01-11
WS000000544,W00000098,SK00036,4,Certification,True,2025-12-20
WS000000545,W00000098,SK00002,4,Self Assessment,False,2025-09-21
WS000000546,W00000098,SK00021,2,Manager Assessment,True,2025-10-01
WS000000547,W00000099,SK00017,3,Certification,True,2026-04-10
WS000000548,W00000099,SK00021,1,Self Assessment,False,2025-06-18
WS000000549,W00000099,SK00007,2,Self Assessment,False,2025-04-14
WS000000550,W00000099,SK00008,3,Learning Completion,True,2026-06-04
WS000000551,W00000100,SK00023,2,Learning Completion,False,2025-02-04
WS000000552,W00000100,SK00027,5,Self Assessment,False,2026-03-04
WS000000553,W00000100,SK00025,2,Manager Assessment,False,2025-11-22
WS000000554,W00000100,SK00033,1,Manager Assessment,True,2026-05-28
WS000000555,W00000101,SK00030,4,Learning Completion,True,2025-03-28
WS000000556,W00000101,SK00005,1,Self Assessment,False,2025-07-23
WS000000557,W00000101,SK00027,4,Manager Assessment,True,2025-09-04
WS000000558,W00000101,SK00033,3,Self Assessment,False,2026-05-19
WS000000559,W00000102,SK00026,3,Manager Assessment,True,2025-01-08
WS000000560,W00000102,SK00027,1,Learning Completion,True,2025-11-09
WS000000561,W00000102,SK00028,3,Manager Assessment,True,2026-05-17
WS000000562,W00000102,SK00033,5,Learning Completion,True,2025-10-12
WS000000563,W00000102,SK00002,5,Manager Assessment,False,2026-06-15
WS000000564,W00000103,SK00038,3,Self Assessment,False,2025-05-12
WS000000565,W00000103,SK00026,2,Manager Assessment,True,2026-02-05
WS000000566,W00000103,SK00029,4,Certification,True,2025-10-04
WS000000567,W00000103,SK00028,5,Manager Assessment,True,2025-04-20
WS000000568,W00000103,SK00033,2,Manager Assessment,True,2026-02-19
WS000000569,W00000103,SK00005,3,Manager Assessment,True,2026-04-06
WS000000570,W00000103,SK00009,2,Manager Assessment,True,2025-06-09
WS000000571,W00000104,SK00026,1,Self Assessment,False,2025-11-01
WS000000572,W00000104,SK00029,5,Manager Assessment,True,2026-02-17
WS000000573,W00000104,SK00023,3,Learning Completion,True,2025-04-05
WS000000574,W00000104,SK00027,4,Self Assessment,False,2025-05-22
WS000000575,W00000104,SK00033,1,Manager Assessment,True,2025-08-14
WS000000576,W00000104,SK00022,4,Manager Assessment,True,2025-03-26
WS000000577,W00000105,SK00024,5,Manager Assessment,True,2026-03-18
WS000000578,W00000105,SK00026,3,Learning Completion,True,2026-03-11
WS000000579,W00000105,SK00006,2,Manager Assessment,True,2025-10-12
WS000000580,W00000105,SK00029,2,Self Assessment,False,2025-09-07
WS000000581,W00000105,SK00028,3,Self Assessment,False,2026-05-04
WS000000582,W00000105,SK00033,2,Manager Assessment,True,2025-07-22
WS000000583,W00000105,SK00022,4,Self Assessment,False,2025-09-11
WS000000584,W00000105,SK00009,4,Self Assessment,False,2025-01-18
WS000000585,W00000106,SK00010,1,Manager Assessment,True,2025-01-29
WS000000586,W00000106,SK00006,4,Learning Completion,True,2026-04-27
WS000000587,W00000106,SK00007,4,Self Assessment,False,2025-08-25
WS000000588,W00000106,SK00021,2,Learning Completion,True,2025-09-28
WS000000589,W00000106,SK00033,4,Self Assessment,False,2025-02-25
WS000000590,W00000106,SK00025,5,Certification,True,2026-01-31
WS000000591,W00000106,SK00008,4,Self Assessment,False,2025-06-25
WS000000592,W00000107,SK00010,3,Certification,True,2025-05-24
WS000000593,W00000107,SK00038,2,Self Assessment,False,2026-05-18
WS000000594,W00000107,SK00007,2,Self Assessment,False,2025-02-06
WS000000595,W00000107,SK00023,2,Manager Assessment,True,2026-06-22
WS000000596,W00000107,SK00002,2,Self Assessment,False,2025-07-24
WS000000597,W00000108,SK00004,4,Learning Completion,False,2026-01-16
WS000000598,W00000108,SK00003,3,Certification,True,2025-12-09
WS000000599,W00000108,SK00002,2,Manager Assessment,True,2026-03-22
WS000000600,W00000108,SK00022,5,Certification,True,2025-06-26
WS000000601,W00000108,SK00008,3,Certification,False,2025-12-30
WS000000602,W00000109,SK00010,4,Manager Assessment,False,2026-02-03
WS000000603,W00000109,SK00006,4,Learning Completion,True,2025-07-04
WS000000604,W00000109,SK00008,5,Self Assessment,False,2025-08-13
WS000000605,W00000109,SK00019,2,Self Assessment,False,2026-05-22
WS000000606,W00000109,SK00009,4,Manager Assessment,True,2025-11-22
WS000000607,W00000110,SK00026,3,Certification,True,2024-12-31
WS000000608,W00000110,SK00027,3,Manager Assessment,True,2025-06-18
WS000000609,W00000110,SK00028,3,Learning Completion,True,2026-01-18
WS000000610,W00000110,SK00033,3,Manager Assessment,False,2025-08-17
WS000000611,W00000110,SK00022,1,Manager Assessment,True,2025-10-27
WS000000612,W00000111,SK00025,1,Manager Assessment,False,2025-04-04
WS000000613,W00000111,SK00029,5,Manager Assessment,False,2025-01-30
WS000000614,W00000111,SK00028,3,Self Assessment,False,2026-03-19
WS000000615,W00000111,SK00033,2,Manager Assessment,True,2025-07-12
WS000000616,W00000112,SK00031,3,Self Assessment,False,2025-02-23
WS000000617,W00000112,SK00026,3,Self Assessment,False,2025-10-27
WS000000618,W00000112,SK00007,3,Learning Completion,True,2025-04-08
WS000000619,W00000112,SK00018,2,Manager Assessment,True,2025-03-23
WS000000620,W00000112,SK00011,2,Self Assessment,False,2026-02-10
WS000000621,W00000112,SK00004,4,Self Assessment,False,2025-09-27
WS000000622,W00000112,SK00037,3,Manager Assessment,True,2026-01-24
WS000000623,W00000113,SK00024,2,Self Assessment,False,2025-04-08
WS000000624,W00000113,SK00017,3,Manager Assessment,True,2025-08-19
WS000000625,W00000113,SK00018,4,Self Assessment,False,2026-06-18
WS000000626,W00000113,SK00029,3,Self Assessment,False,2026-04-30
WS000000627,W00000113,SK00015,2,Self Assessment,False,2025-11-01
WS000000628,W00000113,SK00033,4,Manager Assessment,True,2026-05-28
WS000000629,W00000114,SK00031,1,Manager Assessment,True,2025-07-24
WS000000630,W00000114,SK00018,3,Learning Completion,True,2025-09-20
WS000000631,W00000114,SK00014,4,Manager Assessment,True,2025-03-29
WS000000632,W00000114,SK00011,3,Self Assessment,False,2025-11-28
WS000000633,W00000114,SK00027,3,Learning Completion,False,2025-01-11
WS000000634,W00000114,SK00013,3,Certification,True,2026-03-04
WS000000635,W00000114,SK00022,2,Manager Assessment,True,2025-04-11
WS000000636,W00000114,SK00009,3,Learning Completion,True,2025-10-18
WS000000637,W00000115,SK00031,2,Manager Assessment,True,2026-02-14
WS000000638,W00000115,SK00007,4,Manager Assessment,True,2025-08-30
WS000000639,W00000115,SK00008,3,Manager Assessment,True,2026-01-15
WS000000640,W00000115,SK00039,4,Manager Assessment,True,2025-10-13
WS000000641,W00000115,SK00003,4,Learning Completion,True,2025-08-20
WS000000642,W00000115,SK00037,5,Manager Assessment,True,2025-11-23
WS000000643,W00000115,SK00012,3,Manager Assessment,True,2025-07-10
WS000000644,W00000115,SK00009,5,Self Assessment,False,2026-02-19
WS000000645,W00000116,SK00024,1,Learning Completion,True,2025-07-23
WS000000646,W00000116,SK00034,2,Learning Completion,True,2026-01-03
WS000000647,W00000116,SK00026,2,Certification,True,2026-05-31
WS000000648,W00000116,SK00018,5,Self Assessment,False,2025-01-30
WS000000649,W00000116,SK00011,3,Manager Assessment,True,2026-04-29
WS000000650,W00000116,SK00027,3,Self Assessment,False,2025-06-15
WS000000651,W00000116,SK00009,2,Learning Completion,True,2025-04-01
WS000000652,W00000117,SK00014,3,Certification,False,2025-01-08
WS000000653,W00000117,SK00018,2,Self Assessment,False,2025-06-25
WS000000654,W00000117,SK00015,1,Self Assessment,False,2025-09-14
WS000000655,W00000117,SK00005,5,Self Assessment,False,2025-10-07
WS000000656,W00000117,SK00022,3,Self Assessment,False,2025-12-22
WS000000657,W00000117,SK00008,2,Self Assessment,False,2025-11-04
WS000000658,W00000118,SK00026,2,Self Assessment,False,2025-10-09
WS000000659,W00000118,SK00007,4,Self Assessment,False,2025-09-23
WS000000660,W00000118,SK00029,5,Certification,True,2025-07-10
WS000000661,W00000118,SK00039,4,Manager Assessment,False,2026-02-16
WS000000662,W00000118,SK00027,4,Certification,True,2026-05-23
WS000000663,W00000118,SK00019,2,Learning Completion,True,2026-01-31
WS000000664,W00000118,SK00033,3,Certification,False,2025-07-12
WS000000665,W00000118,SK00020,4,Manager Assessment,True,2026-05-01
WS000000666,W00000119,SK00031,4,Certification,True,2025-07-05
WS000000667,W00000119,SK00026,4,Learning Completion,True,2025-08-14
WS000000668,W00000119,SK00027,4,Self Assessment,False,2025-11-09
WS000000669,W00000119,SK00028,4,Self Assessment,False,2026-01-14
WS000000670,W00000119,SK00033,2,Manager Assessment,False,2026-04-25
WS000000671,W00000119,SK00009,3,Manager Assessment,True,2025-03-12
WS000000672,W00000120,SK00034,2,Learning Completion,False,2025-12-15
WS000000673,W00000120,SK00010,3,Self Assessment,False,2026-04-12
WS000000674,W00000120,SK00027,4,Manager Assessment,True,2025-03-22
WS000000675,W00000120,SK00004,3,Self Assessment,False,2025-06-29
WS000000676,W00000120,SK00020,1,Manager Assessment,True,2025-08-01
WS000000677,W00000120,SK00005,2,Certification,True,2026-05-15
WS000000678,W00000120,SK00025,4,Certification,True,2026-03-19
WS000000679,W00000121,SK00024,3,Certification,True,2025-01-03
WS000000680,W00000121,SK00026,2,Self Assessment,False,2025-12-17
WS000000681,W00000121,SK00029,2,Manager Assessment,True,2025-11-08
WS000000682,W00000121,SK00027,4,Manager Assessment,True,2025-10-23
WS000000683,W00000121,SK00021,3,Self Assessment,False,2026-06-19
