talent_review_id,worker_id,performance_review_id,review_year,performance_category,potential_category,nine_box_position,promotion_readiness,succession_candidate,ready_now_successor,critical_role,retention_risk,flight_risk,promotion_count_to_date,promotion_velocity,recent_manager_changes,compa_ratio,gen_ai_impact_level,gen_ai_role_category,gen_ai_premium_applied,completed_learning_count,gen_ai_learning_count,certifications_earned,learning_hours_completed,completed_pdp_count,active_pdp_count,ai_focused_pdp_count
TR00000139,W00000039,PR00000149,2023,Solid,Medium,Core Contributor,Ready Now,False,False,False,Low,Low,0,None,0,1.111,Low,AI User,True,2,0,0,5.79,0,0,0
TR00000140,W00000039,PR00000150,2024,Low,Medium,Performance Risk,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,1.111,Low,AI User,True,2,0,0,5.79,1,0,0
TR00000141,W00000039,PR00000151,2025,Low,Medium,Performance Risk,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,1.111,Low,AI User,True,4,0,0,28.55,1,0,0
TR00000142,W00000040,PR00000152,2021,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,False,Low,Low,1,Slow,0,1.085,Medium,AI-Augmented Professional,True,1,1,0,6.0,0,1,0
TR00000143,W00000040,PR00000153,2022,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,1,Slow,0,1.085,Medium,AI-Augmented Professional,True,1,1,0,6.0,1,1,0
TR00000144,W00000040,PR00000154,2023,Solid,High,Emerging Talent,Ready in 1 Year,True,False,False,Low,Low,1,Slow,0,1.085,Medium,AI-Augmented Professional,True,1,1,0,6.0,2,1,0
TR00000145,W00000040,PR00000155,2024,Exceptional,High,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,1,Slow,0,1.085,Medium,AI-Augmented Professional,True,2,1,0,11.82,2,2,0
TR00000146,W00000040,PR00000156,2025,Exceptional,Medium,High Professional,Ready in 1 Year,True,False,False,Low,Low,1,Slow,0,1.085,Medium,AI-Augmented Professional,True,4,2,0,23.7,2,2,0
TR00000147,W00000042,PR00000157,2021,High,Exceptional,Top Talent,Ready Now,True,True,True,High,High,0,None,0,0.98,High,AI Builder,True,2,1,1,14.58,1,0,0
TR00000148,W00000042,PR00000158,2022,High,Medium,High Professional,Ready in 1 Year,True,False,True,Medium,Medium,0,None,1,0.98,High,AI Builder,True,3,1,1,22.5,1,1,0
TR00000149,W00000042,PR00000159,2023,Low,Medium,Performance Risk,Ready in 3+ Years,False,False,True,Low,Low,0,None,1,0.98,High,AI Builder,True,5,2,2,44.7,1,1,0
TR00000150,W00000042,PR00000160,2024,High,Medium,High Professional,Ready in 3+ Years,False,False,True,Medium,Medium,1,Slow,0,0.98,High,AI Builder,True,7,3,2,53.0,2,1,0
TR00000151,W00000042,PR00000161,2025,Exceptional,Medium,High Professional,Ready in 1 Year,True,False,True,Medium,Medium,1,Slow,0,0.98,High,AI Builder,True,8,3,2,59.0,3,1,0
TR00000152,W00000043,PR00000162,2021,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,True,Low,Low,0,None,0,1.155,High,AI Governance,True,2,0,2,38.4,0,1,0
TR00000153,W00000043,PR00000163,2022,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,True,Low,Low,0,None,0,1.155,High,AI Governance,True,2,0,2,38.4,0,2,1
TR00000154,W00000043,PR00000164,2023,High,Medium,High Professional,Ready in 2 Years,False,False,True,Medium,Medium,0,None,0,1.155,High,AI Governance,True,2,0,2,38.4,0,2,1
TR00000155,W00000043,PR00000165,2024,Exceptional,Exceptional,Top Talent,Ready Now,True,True,True,Medium,High,0,None,0,1.155,High,AI Governance,True,3,1,2,50.04,0,3,1
TR00000156,W00000043,PR00000166,2025,High,Exceptional,Top Talent,Ready Now,True,True,True,Medium,High,1,Slow,1,1.155,High,AI Governance,True,4,2,2,53.64,1,3,1
TR00000157,W00000044,PR00000167,2023,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,False,Low,Low,2,Fast,1,0.8,Medium,AI-Augmented Professional,False,2,1,0,8.55,1,0,1
TR00000158,W00000044,PR00000168,2024,Low,Medium,Performance Risk,Ready in 3+ Years,False,False,False,Low,Low,2,Fast,1,0.8,Medium,AI-Augmented Professional,False,4,2,0,20.01,2,0,1
TR00000159,W00000044,PR00000169,2025,High,Exceptional,Top Talent,Ready in 1 Year,True,False,True,Medium,High,2,Fast,0,0.8,Medium,AI-Augmented Professional,False,6,2,0,30.36,3,0,1
TR00000160,W00000045,PR00000171,2022,High,Medium,High Professional,Ready in 2 Years,False,False,False,Medium,Medium,1,Slow,1,0.848,Medium,AI-Augmented Professional,False,3,1,2,47.2,1,0,0
TR00000161,W00000045,PR00000172,2023,Solid,Exceptional,Emerging Talent,Ready in 2 Years,False,False,False,Medium,High,1,Slow,1,0.848,Medium,AI-Augmented Professional,False,4,1,2,52.9,1,0,0
TR00000162,W00000045,PR00000173,2024,High,Medium,High Professional,Ready in 3+ Years,False,False,False,Medium,Medium,1,Slow,1,0.848,Medium,AI-Augmented Professional,False,4,1,2,52.9,2,0,1
TR00000163,W00000045,PR00000174,2025,High,High,Top Talent,Ready Now,True,True,True,Medium,High,1,Slow,0,0.848,Medium,AI-Augmented Professional,False,6,2,2,61.49,2,1,1
TR00000164,W00000046,PR00000175,2021,High,High,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,0,None,0,1.049,Medium,AI-Augmented Professional,False,2,1,0,8.34,1,0,0
TR00000165,W00000046,PR00000176,2022,High,High,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,1,Moderate,0,1.049,Medium,AI-Augmented Professional,False,5,2,1,32.69,1,1,0
TR00000166,W00000046,PR00000177,2023,Solid,Medium,Core Contributor,Ready in 1 Year,False,False,False,Low,Low,1,Moderate,0,1.049,Medium,AI-Augmented Professional,False,7,3,1,41.24,2,1,0
TR00000167,W00000046,PR00000178,2024,High,High,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,2,Moderate,0,1.049,Medium,AI-Augmented Professional,False,8,3,1,49.16,3,1,0
TR00000168,W00000046,PR00000179,2025,High,Medium,High Professional,Ready in 2 Years,False,False,False,Low,Low,2,Moderate,0,1.049,Medium,AI-Augmented Professional,False,10,3,1,57.89,3,2,1
TR00000169,W00000047,PR00000180,2021,High,Low,Expert Contributor,Ready in 3+ Years,False,False,True,Medium,Medium,0,None,0,1.061,High,AI Builder,True,1,1,0,3.6,0,0,0
TR00000170,W00000047,PR00000181,2022,Low,Medium,Performance Risk,Ready in 2 Years,False,False,True,Low,Low,1,Slow,0,1.061,High,AI Builder,True,2,1,0,22.6,0,1,0
TR00000171,W00000047,PR00000182,2023,High,Medium,High Professional,Ready in 1 Year,True,False,True,Medium,Medium,1,Slow,0,1.061,High,AI Builder,True,3,2,0,30.2,1,1,0
TR00000172,W00000047,PR00000183,2024,High,Exceptional,Top Talent,Ready in 1 Year,True,False,True,Medium,High,1,Slow,0,1.061,High,AI Builder,True,5,2,0,38.54,1,1,0
TR00000173,W00000047,PR00000184,2025,High,Exceptional,Top Talent,Ready Now,True,True,True,Medium,High,1,Slow,0,1.061,High,AI Builder,True,5,2,0,38.54,1,1,0
TR00000174,W00000048,PR00000185,2021,High,Exceptional,Top Talent,Ready in 2 Years,True,False,True,High,High,0,None,0,0.947,High,AI Risk / Compliance,False,0,0,0,0.0,0,1,0
TR00000175,W00000048,PR00000186,2022,High,Exceptional,Top Talent,Ready in 1 Year,True,False,True,High,High,0,None,1,0.947,High,AI Risk / Compliance,False,3,0,0,14.82,0,2,0
TR00000176,W00000048,PR00000187,2023,Solid,High,Emerging Talent,Ready Now,True,True,True,Medium,High,0,None,3,0.947,High,AI Risk / Compliance,False,3,0,0,14.82,1,2,0
TR00000177,W00000048,PR00000188,2024,High,Medium,High Professional,Ready in 2 Years,False,False,True,Medium,Medium,1,Moderate,4,0.947,High,AI Risk / Compliance,False,7,1,0,32.59,1,2,0
TR00000178,W00000048,PR00000189,2025,High,Medium,High Professional,Ready in 2 Years,False,False,True,Medium,Medium,1,Moderate,2,0.947,High,AI Risk / Compliance,False,7,1,0,32.59,1,2,1
TR00000179,W00000050,PR00000191,2025,High,Exceptional,Top Talent,Ready Now,True,True,True,High,High,0,None,0,0.918,High,AI Builder,False,1,0,0,4.9,1,0,0
TR00000180,W00000051,PR00000192,2021,Low,Medium,Performance Risk,Ready in 2 Years,False,False,False,Low,Low,2,Fast,0,1.169,Low,AI User,False,1,0,0,5.46,1,0,0
TR00000181,W00000051,PR00000193,2022,Solid,High,Emerging Talent,Ready in 1 Year,True,False,False,Low,Low,2,Moderate,0,1.169,Low,AI User,False,3,0,0,18.1,1,0,0
TR00000182,W00000051,PR00000194,2023,Solid,Medium,Core Contributor,Ready in 1 Year,False,False,False,Low,Low,3,Fast,0,1.169,Low,AI User,False,4,0,1,36.3,2,0,0
TR00000183,W00000051,PR00000195,2024,Solid,High,Emerging Talent,Ready in 2 Years,False,False,False,Low,Low,3,Moderate,0,1.169,Low,AI User,False,4,0,1,36.3,2,1,0
TR00000184,W00000051,PR00000196,2025,High,Medium,High Professional,Ready in 1 Year,True,False,False,Low,Low,3,Moderate,1,1.169,Low,AI User,False,4,0,1,36.3,2,1,0
TR00000185,W00000052,PR00000197,2021,High,Low,Expert Contributor,Ready in 2 Years,False,False,False,Low,Low,0,None,0,1.016,Medium,AI-Augmented Professional,False,0,0,0,0.0,0,0,0
TR00000186,W00000052,PR00000198,2022,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,0,None,0,1.016,Medium,AI-Augmented Professional,False,0,0,0,0.0,1,0,0
TR00000187,W00000052,PR00000199,2023,Solid,Low,Solid Contributor,Ready in 3+ Years,False,False,False,Low,Low,1,Moderate,0,1.016,Medium,AI-Augmented Professional,False,1,0,0,5.4,1,1,0
TR00000188,W00000052,PR00000200,2024,Exceptional,Exceptional,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,2,Moderate,0,1.016,Medium,AI-Augmented Professional,False,1,0,0,5.4,1,2,0
TR00000189,W00000052,PR00000201,2025,Solid,Low,Solid Contributor,Ready in 3+ Years,False,False,False,Low,Low,2,Moderate,0,1.016,Medium,AI-Augmented Professional,False,1,0,0,5.4,2,2,0
TR00000190,W00000053,PR00000202,2021,Exceptional,Medium,High Professional,Ready in 1 Year,True,False,True,Medium,Realized Attrition,0,None,0,1.229,Critical,AI Builder,True,2,2,0,11.94,0,0,0
TR00000191,W00000053,PR00000203,2022,High,Exceptional,Top Talent,Ready in 1 Year,True,False,True,Medium,Realized Attrition,0,None,0,1.229,Critical,AI Builder,True,2,2,0,11.94,1,0,0
TR00000192,W00000053,PR00000204,2023,Exceptional,Medium,High Professional,Ready in 3+ Years,False,False,True,Medium,Realized Attrition,0,None,0,1.229,Critical,AI Builder,True,4,2,0,23.9,2,0,0
TR00000193,W00000053,PR00000205,2024,High,Medium,High Professional,Ready in 2 Years,False,False,True,Medium,Realized Attrition,0,None,3,1.229,Critical,AI Builder,True,6,3,0,35.72,2,0,0
TR00000194,W00000054,PR00000206,2021,High,High,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,0,None,1,1.025,Medium,AI-Augmented Professional,False,1,0,0,5.0,0,0,0
TR00000195,W00000054,PR00000208,2023,Solid,High,Emerging Talent,Ready in 1 Year,True,False,False,Low,Low,0,None,1,1.025,Medium,AI-Augmented Professional,False,3,1,0,15.21,1,0,0
TR00000196,W00000054,PR00000209,2024,High,Exceptional,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,1,Slow,1,1.025,Medium,AI-Augmented Professional,False,5,1,0,22.14,1,0,0
TR00000197,W00000054,PR00000210,2025,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,1,Slow,1,1.025,Medium,AI-Augmented Professional,False,6,1,0,26.69,2,0,0
TR00000198,W00000055,PR00000211,2021,Solid,Medium,Core Contributor,Ready in 1 Year,False,False,False,Low,Realized Attrition,0,None,0,1.018,Medium,AI-Augmented Professional,False,0,0,0,0.0,0,0,0
TR00000199,W00000055,PR00000213,2023,Solid,High,Emerging Talent,Ready in 2 Years,False,False,False,Low,Realized Attrition,0,None,0,1.018,Medium,AI-Augmented Professional,False,2,0,0,11.28,0,1,0
TR00000200,W00000055,PR00000214,2024,Low,Medium,Performance Risk,Ready in 3+ Years,False,False,False,Low,Realized Attrition,0,None,0,1.018,Medium,AI-Augmented Professional,False,2,0,0,11.28,0,1,0
TR00000201,W00000055,PR00000215,2025,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Realized Attrition,0,None,0,1.018,Medium,AI-Augmented Professional,False,2,0,0,11.28,0,1,0
TR00000202,W00000056,PR00000216,2021,High,Medium,High Professional,Ready in 3+ Years,False,False,True,Medium,Medium,1,Slow,0,1.262,Critical,AI Builder,True,1,0,0,2.97,0,1,0
TR00000203,W00000056,PR00000217,2022,Exceptional,High,Top Talent,Ready in 2 Years,True,False,True,Medium,High,1,Slow,0,1.262,Critical,AI Builder,True,1,0,0,2.97,0,2,0
TR00000204,W00000056,PR00000218,2023,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,True,Low,Low,1,Slow,0,1.262,Critical,AI Builder,True,2,1,0,8.85,0,2,0
TR00000205,W00000056,PR00000219,2024,Low,Medium,Performance Risk,Ready in 3+ Years,False,False,True,Low,Low,1,Slow,0,1.262,Critical,AI Builder,True,2,1,0,8.85,0,2,0
TR00000206,W00000056,PR00000220,2025,Low,High,Inconsistent Potential,Ready in 2 Years,False,False,True,Medium,Medium,1,Slow,0,1.262,Critical,AI Builder,True,3,1,0,13.55,1,2,0
TR00000207,W00000057,PR00000222,2023,High,High,Top Talent,Ready Now,True,True,True,Medium,Medium,1,Fast,0,0.98,Low,AI User,False,0,0,0,0.0,0,1,0
TR00000208,W00000057,PR00000223,2024,High,High,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,2,Fast,1,0.98,Low,AI User,False,2,1,0,18.0,1,1,0
TR00000209,W00000057,PR00000224,2025,Solid,High,Emerging Talent,Ready in 3+ Years,False,False,False,Low,Low,2,Fast,1,0.98,Low,AI User,False,4,1,1,45.0,1,1,0
TR00000210,W00000060,PR00000226,2021,Solid,High,Emerging Talent,Ready in 2 Years,False,False,False,Low,Low,0,None,0,1.011,Medium,AI-Augmented Professional,False,2,1,1,11.18,1,0,0
TR00000211,W00000060,PR00000227,2022,Exceptional,Exceptional,Top Talent,Ready in 2 Years,True,False,True,Medium,Medium,0,None,0,1.011,Medium,AI-Augmented Professional,False,3,1,2,20.58,1,1,0
TR00000212,W00000060,PR00000228,2023,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,0,None,0,1.011,Medium,AI-Augmented Professional,False,4,1,2,23.43,1,1,0
TR00000213,W00000060,PR00000229,2024,Solid,Low,Solid Contributor,Ready in 3+ Years,False,False,False,Low,Low,1,Moderate,0,1.011,Medium,AI-Augmented Professional,False,6,2,3,41.13,1,1,0
TR00000214,W00000060,PR00000230,2025,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,False,Low,Low,1,Moderate,0,1.011,Medium,AI-Augmented Professional,False,7,2,3,44.85,1,1,0
TR00000215,W00000061,PR00000231,2024,Solid,Medium,Core Contributor,Ready in 1 Year,False,False,False,Low,Low,0,None,0,0.759,Medium,AI-Augmented Professional,False,2,1,0,11.93,0,1,0
TR00000216,W00000061,PR00000232,2025,Solid,Medium,Core Contributor,Ready Now,False,False,False,Low,Low,0,None,1,0.759,Medium,AI-Augmented Professional,False,3,1,0,17.51,0,1,0
TR00000217,W00000062,PR00000233,2023,Solid,Medium,Core Contributor,Ready Now,False,False,True,Low,Low,0,None,0,1.075,High,AI Governance,True,2,0,0,5.61,0,0,0
TR00000218,W00000062,PR00000234,2024,Solid,High,Emerging Talent,Ready in 2 Years,False,False,True,Medium,High,0,None,0,1.075,High,AI Governance,True,2,0,0,5.61,0,0,0
TR00000219,W00000062,PR00000235,2025,High,Exceptional,Top Talent,Ready in 2 Years,True,False,True,Medium,High,0,None,0,1.075,High,AI Governance,True,2,0,0,5.61,1,0,0
TR00000220,W00000063,PR00000236,2021,Exceptional,High,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,0,None,0,0.963,Medium,AI-Augmented Professional,False,1,1,0,8.0,1,0,0
TR00000221,W00000063,PR00000237,2022,High,Medium,High Professional,Ready in 1 Year,True,False,False,Low,Low,1,Moderate,1,0.963,Medium,AI-Augmented Professional,False,3,1,0,15.48,2,0,0
TR00000222,W00000063,PR00000238,2023,Exceptional,Medium,High Professional,Ready in 3+ Years,False,False,False,Low,Low,1,Moderate,1,0.963,Medium,AI-Augmented Professional,False,5,2,0,25.08,2,0,0
TR00000223,W00000063,PR00000239,2024,Solid,Exceptional,Emerging Talent,Ready in 3+ Years,False,False,False,Low,Low,2,Moderate,0,0.963,Medium,AI-Augmented Professional,False,5,2,0,25.08,2,0,0
TR00000224,W00000063,PR00000240,2025,High,Exceptional,Top Talent,Ready in 2 Years,True,False,True,Medium,Medium,2,Moderate,0,0.963,Medium,AI-Augmented Professional,False,5,2,0,25.08,2,1,0
TR00000225,W00000064,PR00000241,2023,High,Medium,High Professional,Ready in 2 Years,False,False,False,Low,Low,1,Fast,1,0.955,Medium,AI-Augmented Professional,False,0,0,0,0.0,0,0,0
TR00000226,W00000064,PR00000242,2024,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,False,Low,Low,2,Fast,1,0.955,Medium,AI-Augmented Professional,False,1,0,0,2.88,1,0,1
TR00000227,W00000064,PR00000243,2025,High,Medium,High Professional,Ready in 2 Years,False,False,False,Low,Low,3,Fast,0,0.955,Medium,AI-Augmented Professional,False,2,1,0,10.32,1,1,1
TR00000228,W00000065,PR00000245,2022,High,Medium,High Professional,Ready Now,True,True,False,Low,Low,0,None,0,0.967,Low,AI User,False,4,1,0,18.07,0,1,0
TR00000229,W00000065,PR00000246,2023,High,Low,Expert Contributor,Ready in 1 Year,False,False,False,Low,Low,0,None,0,0.967,Low,AI User,False,4,1,0,18.07,0,2,0
TR00000230,W00000065,PR00000247,2024,Solid,Low,Solid Contributor,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,0.967,Low,AI User,False,5,1,0,21.07,0,2,0
TR00000231,W00000065,PR00000248,2025,Low,High,Inconsistent Potential,Ready in 3+ Years,False,False,False,Low,Low,1,Slow,0,0.967,Low,AI User,False,5,1,0,21.07,0,3,0
TR00000232,W00000066,PR00000249,2021,High,Medium,High Professional,Ready in 2 Years,False,False,True,Medium,Medium,0,None,0,1.11,High,AI Risk / Compliance,False,1,0,0,2.91,0,0,0
TR00000233,W00000066,PR00000250,2022,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,True,Low,Low,0,None,0,1.11,High,AI Risk / Compliance,False,1,0,0,2.91,0,1,0
TR00000234,W00000066,PR00000251,2023,Low,Low,Performance Risk,Ready in 2 Years,False,False,True,Low,Low,0,None,0,1.11,High,AI Risk / Compliance,False,4,0,1,38.61,1,1,0
TR00000235,W00000066,PR00000252,2024,Solid,High,Emerging Talent,Ready in 3+ Years,False,False,True,Medium,High,0,None,1,1.11,High,AI Risk / Compliance,False,4,0,1,38.61,1,1,0
TR00000236,W00000066,PR00000253,2025,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,True,Low,Low,0,None,1,1.11,High,AI Risk / Compliance,False,6,0,1,49.65,1,1,0
TR00000237,W00000067,PR00000254,2021,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,0,None,0,0.8,Medium,AI-Augmented Professional,False,0,0,0,0.0,0,1,1
TR00000238,W00000067,PR00000255,2022,Exceptional,Exceptional,Top Talent,Ready in 2 Years,True,False,True,Medium,High,0,None,0,0.8,Medium,AI-Augmented Professional,False,3,2,2,39.28,0,2,1
TR00000239,W00000067,PR00000256,2023,Exceptional,Medium,High Professional,Ready in 2 Years,False,False,False,Medium,Medium,1,Slow,0,0.8,Medium,AI-Augmented Professional,False,4,2,2,42.22,0,2,1
TR00000240,W00000067,PR00000257,2024,Low,Low,Performance Risk,Ready in 3+ Years,False,False,False,Low,Low,2,Slow,0,0.8,Medium,AI-Augmented Professional,False,6,2,2,48.9,1,2,1
TR00000241,W00000067,PR00000258,2025,Exceptional,High,Top Talent,Ready in 2 Years,True,False,True,Medium,High,2,Slow,0,0.8,Medium,AI-Augmented Professional,False,7,2,2,54.78,1,2,1
TR00000242,W00000068,PR00000259,2021,Solid,High,Emerging Talent,Ready in 3+ Years,False,False,False,Low,Low,0,None,1,1.025,Low,AI User,False,1,0,0,1.88,0,0,0
TR00000243,W00000068,PR00000260,2022,High,High,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,0,None,1,1.025,Low,AI User,False,3,1,0,7.52,0,1,0
TR00000244,W00000068,PR00000261,2023,Low,Medium,Performance Risk,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,1.025,Low,AI User,False,5,1,0,16.98,0,1,0
TR00000245,W00000068,PR00000262,2024,High,Medium,High Professional,Ready in 2 Years,False,False,False,Low,Low,0,None,1,1.025,Low,AI User,False,6,1,1,36.78,1,1,0
TR00000246,W00000068,PR00000263,2025,Exceptional,High,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,1,Slow,1,1.025,Low,AI User,False,7,1,1,42.78,1,1,0
TR00000247,W00000069,PR00000264,2021,Solid,Medium,Core Contributor,Ready in 1 Year,False,False,False,Low,Low,0,None,0,1.092,Medium,AI-Augmented Professional,False,1,0,0,1.9,1,0,0
TR00000248,W00000069,PR00000265,2022,High,High,Top Talent,Ready in 2 Years,True,False,True,Medium,Medium,0,None,0,1.092,Medium,AI-Augmented Professional,False,3,0,0,12.61,2,0,0
TR00000249,W00000069,PR00000266,2023,Low,Medium,Performance Risk,Ready in 3+ Years,False,False,False,Low,Low,0,None,1,1.092,Medium,AI-Augmented Professional,False,5,0,0,19.02,3,0,0
TR00000250,W00000069,PR00000267,2024,High,Medium,High Professional,Ready in 2 Years,False,False,False,Low,Low,0,None,1,1.092,Medium,AI-Augmented Professional,False,6,0,0,21.9,3,1,0
TR00000251,W00000069,PR00000268,2025,High,Exceptional,Top Talent,Ready in 2 Years,True,False,True,Medium,Medium,1,Slow,1,1.092,Medium,AI-Augmented Professional,False,7,0,0,27.84,4,1,0
TR00000252,W00000070,PR00000269,2021,Solid,Exceptional,Emerging Talent,Ready in 2 Years,False,False,True,Medium,High,0,None,0,0.937,High,AI Product / Transformation,True,0,0,0,0.0,1,0,0
TR00000253,W00000070,PR00000270,2022,High,Medium,High Professional,Ready in 2 Years,False,False,True,Medium,Medium,0,None,0,0.937,High,AI Product / Transformation,True,0,0,0,0.0,2,0,0
TR00000254,W00000070,PR00000271,2023,High,Medium,High Professional,Ready in 1 Year,True,False,True,Medium,Medium,1,Slow,0,0.937,High,AI Product / Transformation,True,1,0,0,7.6,2,1,0
TR00000255,W00000070,PR00000272,2024,Low,Medium,Performance Risk,Ready in 3+ Years,False,False,True,Low,Low,1,Slow,1,0.937,High,AI Product / Transformation,True,2,0,0,11.2,3,1,0
