cost_center_id,cost_center_name,company_id,business_unit,function,is_active
CC001609,Audit Assurance EMEA,C040,Audit,Assurance,True
CC001610,Consulting Human Capital Americas,C012,Consulting,Human Capital,True
CC001611,Audit Assurance APAC,C029,Audit,Assurance,True
CC001612,Audit External Audit EMEA,C040,Audit,External Audit,True
CC001613,Consulting Operations Americas,C027,Consulting,Operations,True
CC001614,Tax Transfer Pricing EMEA,C033,Tax,Transfer Pricing,True
CC001615,Deals M&A EMEA,C011,Deals,M&A,True
CC001616,Consulting Human Capital EMEA,C040,Consulting,Human Capital,True
CC001617,Consulting Data and Analytics EMEA,C040,Consulting,Data and Analytics,True
CC001618,Consulting Data and Analytics Americas,C002,Consulting,Data and Analytics,True
CC001619,Tax Corporate Tax APAC,C021,Tax,Corporate Tax,True
CC001620,Deals Valuation APAC,C023,Deals,Valuation,True
CC001621,Deals M&A Americas,C019,Deals,M&A,True
CC001622,Audit External Audit Americas,C037,Audit,External Audit,True
CC001623,Consulting Technology Consulting APAC,C034,Consulting,Technology Consulting,True
CC001624,Tax Transfer Pricing EMEA,C032,Tax,Transfer Pricing,True
CC001625,Consulting Technology Consulting EMEA,C033,Consulting,Technology Consulting,True
CC001626,Tax Transfer Pricing EMEA,C011,Tax,Transfer Pricing,True
CC001627,Consulting Strategy APAC,C034,Consulting,Strategy,True
CC001628,Risk Advisory Internal Audit Americas,C012,Risk Advisory,Internal Audit,True
CC001629,Deals Transaction Services Americas,C009,Deals,Transaction Services,True
CC001630,Audit Controls Americas,C009,Audit,Controls,True
CC001631,Risk Advisory Internal Audit APAC,C008,Risk Advisory,Internal Audit,True
CC001632,Tax Indirect Tax Americas,C022,Tax,Indirect Tax,True
CC001633,Audit Assurance APAC,C035,Audit,Assurance,True
CC001634,Risk Advisory Regulatory Risk Americas,C037,Risk Advisory,Regulatory Risk,True
CC001635,Audit External Audit APAC,C016,Audit,External Audit,True
CC001636,Consulting Data and Analytics EMEA,C018,Consulting,Data and Analytics,True
CC001637,Deals Valuation Americas,C006,Deals,Valuation,True
CC001638,Internal Services Marketing Americas,C022,Internal Services,Marketing,True
CC001639,Tax Transfer Pricing APAC,C021,Tax,Transfer Pricing,True
CC001640,Audit Assurance EMEA,C013,Audit,Assurance,False
CC001641,Consulting Human Capital Americas,C001,Consulting,Human Capital,True
CC001642,Consulting Operations APAC,C038,Consulting,Operations,True
CC001643,Tax Transfer Pricing Americas,C039,Tax,Transfer Pricing,True
CC001644,Audit External Audit APAC,C026,Audit,External Audit,False
CC001645,Consulting Technology Consulting Americas,C009,Consulting,Technology Consulting,True
CC001646,Tax Transfer Pricing APAC,C004,Tax,Transfer Pricing,True
CC001647,Tax Indirect Tax EMEA,C013,Tax,Indirect Tax,True
CC001648,Audit External Audit APAC,C035,Audit,External Audit,True
CC001649,Consulting Human Capital APAC,C030,Consulting,Human Capital,True
CC001650,Audit Assurance EMEA,C031,Audit,Assurance,True
CC001651,Deals M&A APAC,C035,Deals,M&A,True
CC001652,Risk Advisory Regulatory Risk Americas,C006,Risk Advisory,Regulatory Risk,True
CC001653,Internal Services HR APAC,C024,Internal Services,HR,True
CC001654,Audit Controls Americas,C001,Audit,Controls,True
CC001655,Consulting Human Capital EMEA,C010,Consulting,Human Capital,True
CC001656,Deals M&A EMEA,C010,Deals,M&A,True
CC001657,Deals Valuation Americas,C002,Deals,Valuation,True
CC001658,Consulting Strategy APAC,C034,Consulting,Strategy,False
CC001659,Audit External Audit APAC,C029,Audit,External Audit,True
CC001660,Consulting Strategy EMEA,C032,Consulting,Strategy,True
CC001661,Consulting Human Capital EMEA,C005,Consulting,Human Capital,False
CC001662,Tax Indirect Tax APAC,C034,Tax,Indirect Tax,True
CC001663,Risk Advisory Internal Audit EMEA,C033,Risk Advisory,Internal Audit,True
CC001664,Consulting Strategy APAC,C004,Consulting,Strategy,True
CC001665,Audit Assurance Americas,C027,Audit,Assurance,True
CC001666,Consulting Data and Analytics EMEA,C014,Consulting,Data and Analytics,True
CC001667,Consulting Operations APAC,C025,Consulting,Operations,True
CC001668,Audit Controls EMEA,C003,Audit,Controls,True
CC001669,Consulting Strategy APAC,C025,Consulting,Strategy,True
CC001670,Deals Valuation EMEA,C005,Deals,Valuation,True
CC001671,Tax Transfer Pricing Americas,C002,Tax,Transfer Pricing,True
CC001672,Consulting Strategy Americas,C022,Consulting,Strategy,True
CC001673,Tax Corporate Tax Americas,C022,Tax,Corporate Tax,True
CC001674,Consulting Human Capital EMEA,C013,Consulting,Human Capital,True
CC001675,Tax Indirect Tax APAC,C025,Tax,Indirect Tax,True
CC001676,Consulting Technology Consulting EMEA,C033,Consulting,Technology Consulting,True
CC001677,Risk Advisory Cyber Risk EMEA,C014,Risk Advisory,Cyber Risk,True
CC001678,Consulting Data and Analytics Americas,C006,Consulting,Data and Analytics,True
CC001679,Tax Corporate Tax APAC,C016,Tax,Corporate Tax,True
CC001680,Tax Indirect Tax APAC,C026,Tax,Indirect Tax,True
CC001681,Deals Transaction Services APAC,C004,Deals,Transaction Services,True
CC001682,Risk Advisory Regulatory Risk EMEA,C032,Risk Advisory,Regulatory Risk,True
CC001683,Deals Transaction Services Americas,C002,Deals,Transaction Services,True
CC001684,Audit Assurance EMEA,C020,Audit,Assurance,True
CC001685,Consulting Technology Consulting EMEA,C033,Consulting,Technology Consulting,True
CC001686,Internal Services IT EMEA,C018,Internal Services,IT,True
CC001687,Audit Controls EMEA,C028,Audit,Controls,True
CC001688,Risk Advisory Regulatory Risk Americas,C039,Risk Advisory,Regulatory Risk,True
CC001689,Tax Transfer Pricing APAC,C017,Tax,Transfer Pricing,True
CC001690,Consulting Operations EMEA,C033,Consulting,Operations,True
CC001691,Consulting Data and Analytics Americas,C012,Consulting,Data and Analytics,True
CC001692,Tax Indirect Tax APAC,C035,Tax,Indirect Tax,True
CC001693,Risk Advisory Regulatory Risk Americas,C036,Risk Advisory,Regulatory Risk,True
CC001694,Internal Services HR Americas,C009,Internal Services,HR,True
CC001695,Audit Controls Americas,C037,Audit,Controls,True
CC001696,Consulting Data and Analytics APAC,C026,Consulting,Data and Analytics,True
CC001697,Consulting Operations APAC,C026,Consulting,Operations,True
CC001698,Consulting Strategy Americas,C001,Consulting,Strategy,True
CC001699,Audit Controls APAC,C023,Audit,Controls,True
CC001700,Deals M&A Americas,C007,Deals,M&A,True
CC001701,Audit External Audit APAC,C021,Audit,External Audit,True
CC001702,Internal Services IT APAC,C035,Internal Services,IT,True
CC001703,Consulting Human Capital Americas,C007,Consulting,Human Capital,True
CC001704,Consulting Data and Analytics EMEA,C011,Consulting,Data and Analytics,True
CC001705,Audit Assurance EMEA,C013,Audit,Assurance,True
CC001706,Consulting Strategy Americas,C007,Consulting,Strategy,True
CC001707,Audit Controls EMEA,C015,Audit,Controls,True
CC001708,Consulting Technology Consulting APAC,C035,Consulting,Technology Consulting,True
CC001709,Consulting Human Capital EMEA,C028,Consulting,Human Capital,True
CC001710,Consulting Strategy Americas,C009,Consulting,Strategy,True
CC001711,Audit External Audit Americas,C039,Audit,External Audit,True
CC001712,Consulting Technology Consulting APAC,C017,Consulting,Technology Consulting,True
CC001713,Tax Transfer Pricing APAC,C021,Tax,Transfer Pricing,True
CC001714,Consulting Human Capital APAC,C021,Consulting,Human Capital,True
CC001715,Audit Controls Americas,C002,Audit,Controls,True
CC001716,Tax Corporate Tax EMEA,C010,Tax,Corporate Tax,True
CC001717,Audit Assurance Americas,C002,Audit,Assurance,True
CC001718,Audit Controls EMEA,C013,Audit,Controls,True
CC001719,Risk Advisory Regulatory Risk Americas,C037,Risk Advisory,Regulatory Risk,True
CC001720,Consulting Data and Analytics EMEA,C028,Consulting,Data and Analytics,True
CC001721,Audit Assurance EMEA,C011,Audit,Assurance,True
CC001722,Consulting Technology Consulting EMEA,C011,Consulting,Technology Consulting,True
CC001723,Consulting Technology Consulting APAC,C026,Consulting,Technology Consulting,True
CC001724,Consulting Data and Analytics Americas,C022,Consulting,Data and Analytics,True
CC001725,Audit External Audit APAC,C029,Audit,External Audit,True
CC001726,Audit External Audit APAC,C030,Audit,External Audit,True
CC001727,Risk Advisory Internal Audit EMEA,C028,Risk Advisory,Internal Audit,True
CC001728,Audit Controls APAC,C021,Audit,Controls,True
CC001729,Internal Services IT EMEA,C014,Internal Services,IT,True
CC001730,Tax Corporate Tax EMEA,C011,Tax,Corporate Tax,True
CC001731,Audit External Audit EMEA,C005,Audit,External Audit,True
CC001732,Consulting Human Capital APAC,C024,Consulting,Human Capital,True
CC001733,Consulting Operations APAC,C038,Consulting,Operations,True
CC001734,Consulting Strategy EMEA,C033,Consulting,Strategy,True
CC001735,Deals M&A APAC,C026,Deals,M&A,True
CC001736,Consulting Strategy EMEA,C010,Consulting,Strategy,True
CC001737,Audit External Audit Americas,C036,Audit,External Audit,True
CC001738,Consulting Data and Analytics APAC,C004,Consulting,Data and Analytics,True
CC001739,Audit Assurance EMEA,C028,Audit,Assurance,True
CC001740,Consulting Strategy APAC,C035,Consulting,Strategy,True
CC001741,Deals Transaction Services APAC,C008,Deals,Transaction Services,True
CC001742,Audit Assurance EMEA,C031,Audit,Assurance,True
CC001743,Audit Controls APAC,C035,Audit,Controls,True
CC001744,Internal Services Marketing Americas,C037,Internal Services,Marketing,True
CC001745,Tax Transfer Pricing Americas,C001,Tax,Transfer Pricing,True
CC001746,Audit External Audit Americas,C012,Audit,External Audit,True
CC001747,Consulting Operations EMEA,C013,Consulting,Operations,True
CC001748,Audit Controls Americas,C009,Audit,Controls,True
CC001749,Audit External Audit Americas,C027,Audit,External Audit,True
CC001750,Consulting Technology Consulting Americas,C036,Consulting,Technology Consulting,True
CC001751,Consulting Strategy EMEA,C005,Consulting,Strategy,True
CC001752,Deals M&A Americas,C012,Deals,M&A,True
CC001753,Risk Advisory Cyber Risk Americas,C001,Risk Advisory,Cyber Risk,True
CC001754,Audit Controls APAC,C035,Audit,Controls,True
CC001755,Tax Indirect Tax Americas,C039,Tax,Indirect Tax,True
CC001756,Audit Controls EMEA,C003,Audit,Controls,True
CC001757,Audit Assurance EMEA,C020,Audit,Assurance,True
CC001758,Audit Controls EMEA,C010,Audit,Controls,False
CC001759,Consulting Human Capital APAC,C008,Consulting,Human Capital,True
CC001760,Tax Corporate Tax EMEA,C020,Tax,Corporate Tax,True
CC001761,Consulting Technology Consulting APAC,C030,Consulting,Technology Consulting,True
CC001762,Deals M&A Americas,C012,Deals,M&A,True
CC001763,Risk Advisory Regulatory Risk EMEA,C040,Risk Advisory,Regulatory Risk,True
CC001764,Internal Services Finance EMEA,C032,Internal Services,Finance,True
CC001765,Audit Controls APAC,C026,Audit,Controls,True
CC001766,Consulting Operations APAC,C021,Consulting,Operations,True
CC001767,Consulting Technology Consulting EMEA,C018,Consulting,Technology Consulting,True
CC001768,Audit External Audit APAC,C017,Audit,External Audit,True
CC001769,Internal Services Marketing EMEA,C014,Internal Services,Marketing,False
CC001770,Consulting Technology Consulting EMEA,C015,Consulting,Technology Consulting,True
CC001771,Consulting Strategy EMEA,C014,Consulting,Strategy,True
CC001772,Consulting Technology Consulting APAC,C008,Consulting,Technology Consulting,True
CC001773,Tax Corporate Tax Americas,C012,Tax,Corporate Tax,True
CC001774,Audit Controls Americas,C009,Audit,Controls,True
CC001775,Audit Assurance APAC,C004,Audit,Assurance,True
CC001776,Audit External Audit APAC,C023,Audit,External Audit,True
CC001777,Consulting Operations EMEA,C018,Consulting,Operations,True
CC001778,Tax Transfer Pricing Americas,C037,Tax,Transfer Pricing,True
CC001779,Deals Transaction Services Americas,C006,Deals,Transaction Services,True
CC001780,Tax Indirect Tax Americas,C006,Tax,Indirect Tax,True
CC001781,Consulting Human Capital EMEA,C018,Consulting,Human Capital,True
CC001782,Audit Controls APAC,C038,Audit,Controls,True
CC001783,Consulting Technology Consulting APAC,C024,Consulting,Technology Consulting,True
CC001784,Tax Corporate Tax Americas,C012,Tax,Corporate Tax,True
CC001785,Internal Services IT APAC,C021,Internal Services,IT,True
CC001786,Audit External Audit APAC,C038,Audit,External Audit,True
CC001787,Tax Indirect Tax EMEA,C013,Tax,Indirect Tax,True
CC001788,Tax Transfer Pricing APAC,C004,Tax,Transfer Pricing,True
CC001789,Risk Advisory Cyber Risk APAC,C029,Risk Advisory,Cyber Risk,True
CC001790,Consulting Human Capital Americas,C009,Consulting,Human Capital,True
CC001791,Internal Services HR EMEA,C003,Internal Services,HR,True
CC001792,Audit Assurance EMEA,C015,Audit,Assurance,True
CC001793,Risk Advisory Regulatory Risk Americas,C022,Risk Advisory,Regulatory Risk,True
CC001794,Risk Advisory Internal Audit APAC,C034,Risk Advisory,Internal Audit,True
CC001795,Internal Services Marketing EMEA,C013,Internal Services,Marketing,True
CC001796,Audit Controls APAC,C030,Audit,Controls,True
CC001797,Audit Assurance Americas,C037,Audit,Assurance,True
CC001798,Risk Advisory Internal Audit APAC,C035,Risk Advisory,Internal Audit,True
CC001799,Tax Indirect Tax EMEA,C011,Tax,Indirect Tax,True
CC001800,Consulting Human Capital EMEA,C033,Consulting,Human Capital,True
CC001801,Deals M&A APAC,C023,Deals,M&A,True
CC001802,Consulting Strategy APAC,C008,Consulting,Strategy,True
CC001803,Consulting Strategy APAC,C030,Consulting,Strategy,True
CC001804,Consulting Human Capital EMEA,C018,Consulting,Human Capital,True
CC001805,Risk Advisory Internal Audit Americas,C019,Risk Advisory,Internal Audit,True
CC001806,Consulting Human Capital APAC,C024,Consulting,Human Capital,True
CC001807,Risk Advisory Cyber Risk EMEA,C033,Risk Advisory,Cyber Risk,True
CC001808,Internal Services IT APAC,C035,Internal Services,IT,True
CC001809,Deals M&A Americas,C037,Deals,M&A,True
CC001810,Consulting Data and Analytics APAC,C029,Consulting,Data and Analytics,True
CC001811,Audit Assurance EMEA,C015,Audit,Assurance,True
CC001812,Audit Assurance APAC,C023,Audit,Assurance,True
CC001813,Audit External Audit EMEA,C018,Audit,External Audit,True
CC001814,Audit External Audit Americas,C007,Audit,External Audit,True
CC001815,Deals Valuation EMEA,C018,Deals,Valuation,True
CC001816,Tax Corporate Tax APAC,C035,Tax,Corporate Tax,True
CC001817,Audit Controls APAC,C025,Audit,Controls,True
CC001818,Consulting Human Capital EMEA,C005,Consulting,Human Capital,True
CC001819,Tax Transfer Pricing APAC,C004,Tax,Transfer Pricing,True
CC001820,Internal Services HR EMEA,C010,Internal Services,HR,True
CC001821,Consulting Data and Analytics APAC,C025,Consulting,Data and Analytics,True
CC001822,Internal Services Finance Americas,C002,Internal Services,Finance,True
CC001823,Tax Indirect Tax Americas,C007,Tax,Indirect Tax,True
CC001824,Consulting Strategy EMEA,C003,Consulting,Strategy,True
CC001825,Internal Services Finance EMEA,C033,Internal Services,Finance,True
CC001826,Audit External Audit EMEA,C005,Audit,External Audit,False
CC001827,Consulting Operations Americas,C007,Consulting,Operations,True
CC001828,Consulting Operations Americas,C027,Consulting,Operations,True
CC001829,Consulting Human Capital EMEA,C013,Consulting,Human Capital,True
CC001830,Internal Services IT EMEA,C033,Internal Services,IT,True
CC001831,Deals Valuation Americas,C001,Deals,Valuation,True
CC001832,Tax Transfer Pricing EMEA,C018,Tax,Transfer Pricing,True
CC001833,Consulting Data and Analytics EMEA,C013,Consulting,Data and Analytics,True
CC001834,Tax Transfer Pricing EMEA,C005,Tax,Transfer Pricing,True
CC001835,Consulting Data and Analytics Americas,C022,Consulting,Data and Analytics,True
CC001836,Audit Controls EMEA,C003,Audit,Controls,True
CC001837,Consulting Technology Consulting APAC,C008,Consulting,Technology Consulting,True
CC001838,Consulting Operations Americas,C019,Consulting,Operations,True
CC001839,Audit Controls APAC,C008,Audit,Controls,True
CC001840,Tax Corporate Tax Americas,C027,Tax,Corporate Tax,True
CC001841,Consulting Technology Consulting APAC,C017,Consulting,Technology Consulting,True
CC001842,Audit External Audit EMEA,C028,Audit,External Audit,True
CC001843,Risk Advisory Regulatory Risk APAC,C023,Risk Advisory,Regulatory Risk,True
CC001844,Consulting Human Capital Americas,C027,Consulting,Human Capital,True
CC001845,Consulting Technology Consulting Americas,C036,Consulting,Technology Consulting,True
CC001846,Audit Controls Americas,C036,Audit,Controls,True
CC001847,Risk Advisory Cyber Risk APAC,C023,Risk Advisory,Cyber Risk,False
CC001848,Deals Valuation APAC,C016,Deals,Valuation,True
CC001849,Deals M&A APAC,C029,Deals,M&A,True
CC001850,Tax Indirect Tax Americas,C007,Tax,Indirect Tax,True
CC001851,Risk Advisory Cyber Risk EMEA,C018,Risk Advisory,Cyber Risk,True
CC001852,Consulting Strategy APAC,C030,Consulting,Strategy,True
CC001853,Audit External Audit Americas,C012,Audit,External Audit,True
CC001854,Internal Services Finance APAC,C038,Internal Services,Finance,True
CC001855,Consulting Strategy Americas,C002,Consulting,Strategy,True
CC001856,Internal Services Marketing APAC,C026,Internal Services,Marketing,True
CC001857,Risk Advisory Regulatory Risk EMEA,C014,Risk Advisory,Regulatory Risk,True
CC001858,Tax Corporate Tax EMEA,C031,Tax,Corporate Tax,True
CC001859,Consulting Strategy Americas,C006,Consulting,Strategy,True
CC001860,Tax Transfer Pricing EMEA,C018,Tax,Transfer Pricing,True
CC001861,Audit Controls Americas,C001,Audit,Controls,True
CC001862,Tax Corporate Tax APAC,C016,Tax,Corporate Tax,True
CC001863,Audit Controls APAC,C025,Audit,Controls,True
CC001864,Risk Advisory Cyber Risk Americas,C006,Risk Advisory,Cyber Risk,True
CC001865,Tax Corporate Tax Americas,C006,Tax,Corporate Tax,True
CC001866,Risk Advisory Cyber Risk APAC,C023,Risk Advisory,Cyber Risk,True
CC001867,Risk Advisory Regulatory Risk EMEA,C015,Risk Advisory,Regulatory Risk,True
CC001868,Internal Services Marketing Americas,C037,Internal Services,Marketing,True
CC001869,Risk Advisory Internal Audit APAC,C024,Risk Advisory,Internal Audit,True
CC001870,Internal Services HR APAC,C017,Internal Services,HR,True
CC001871,Risk Advisory Regulatory Risk APAC,C038,Risk Advisory,Regulatory Risk,True
CC001872,Audit Controls APAC,C016,Audit,Controls,True
CC001873,Consulting Human Capital APAC,C017,Consulting,Human Capital,True
CC001874,Consulting Data and Analytics EMEA,C040,Consulting,Data and Analytics,True
CC001875,Tax Transfer Pricing APAC,C035,Tax,Transfer Pricing,True
CC001876,Consulting Human Capital APAC,C016,Consulting,Human Capital,True
CC001877,Audit Controls Americas,C001,Audit,Controls,True
CC001878,Audit Controls Americas,C007,Audit,Controls,True
CC001879,Tax Indirect Tax EMEA,C015,Tax,Indirect Tax,True
CC001880,Tax Corporate Tax APAC,C017,Tax,Corporate Tax,True
CC001881,Tax Corporate Tax APAC,C035,Tax,Corporate Tax,True
CC001882,Audit Controls Americas,C027,Audit,Controls,False
CC001883,Deals Valuation APAC,C017,Deals,Valuation,True
CC001884,Consulting Technology Consulting EMEA,C011,Consulting,Technology Consulting,True
CC001885,Risk Advisory Internal Audit APAC,C024,Risk Advisory,Internal Audit,True
CC001886,Tax Indirect Tax APAC,C021,Tax,Indirect Tax,True
CC001887,Tax Corporate Tax APAC,C035,Tax,Corporate Tax,False
CC001888,Consulting Human Capital EMEA,C011,Consulting,Human Capital,True
CC001889,Consulting Technology Consulting APAC,C023,Consulting,Technology Consulting,True
CC001890,Consulting Strategy Americas,C009,Consulting,Strategy,True
CC001891,Consulting Technology Consulting EMEA,C003,Consulting,Technology Consulting,True
CC001892,Consulting Technology Consulting APAC,C016,Consulting,Technology Consulting,True
CC001893,Risk Advisory Internal Audit Americas,C027,Risk Advisory,Internal Audit,True
CC001894,Tax Corporate Tax Americas,C009,Tax,Corporate Tax,True
CC001895,Internal Services Marketing EMEA,C011,Internal Services,Marketing,True
CC001896,Risk Advisory Cyber Risk EMEA,C005,Risk Advisory,Cyber Risk,True
CC001897,Consulting Technology Consulting EMEA,C020,Consulting,Technology Consulting,True
CC001898,Risk Advisory Cyber Risk Americas,C007,Risk Advisory,Cyber Risk,False
CC001899,Consulting Human Capital EMEA,C033,Consulting,Human Capital,True
CC001900,Internal Services Legal Americas,C036,Internal Services,Legal,False
CC001901,Internal Services Finance APAC,C004,Internal Services,Finance,True
CC001902,Audit Controls Americas,C027,Audit,Controls,True
CC001903,Audit Assurance EMEA,C011,Audit,Assurance,True
CC001904,Tax Indirect Tax APAC,C016,Tax,Indirect Tax,True
CC001905,Audit Controls Americas,C019,Audit,Controls,True
CC001906,Risk Advisory Cyber Risk Americas,C002,Risk Advisory,Cyber Risk,True
CC001907,Audit External Audit EMEA,C018,Audit,External Audit,True
CC001908,Tax Corporate Tax APAC,C021,Tax,Corporate Tax,True
CC001909,Audit Controls APAC,C024,Audit,Controls,True
CC001910,Consulting Human Capital Americas,C037,Consulting,Human Capital,True
CC001911,Consulting Data and Analytics Americas,C001,Consulting,Data and Analytics,True
CC001912,Consulting Human Capital Americas,C012,Consulting,Human Capital,True
CC001913,Tax Indirect Tax EMEA,C015,Tax,Indirect Tax,True
CC001914,Tax Corporate Tax Americas,C012,Tax,Corporate Tax,True
CC001915,Consulting Human Capital Americas,C009,Consulting,Human Capital,True
CC001916,Consulting Data and Analytics APAC,C017,Consulting,Data and Analytics,True
CC001917,Risk Advisory Regulatory Risk EMEA,C013,Risk Advisory,Regulatory Risk,True
CC001918,Consulting Strategy APAC,C025,Consulting,Strategy,True
CC001919,Consulting Operations Americas,C019,Consulting,Operations,True
CC001920,Risk Advisory Internal Audit Americas,C036,Risk Advisory,Internal Audit,True
CC001921,Internal Services Finance EMEA,C015,Internal Services,Finance,True
CC001922,Consulting Strategy EMEA,C003,Consulting,Strategy,True
CC001923,Tax Indirect Tax APAC,C004,Tax,Indirect Tax,True
CC001924,Tax Transfer Pricing Americas,C036,Tax,Transfer Pricing,True
CC001925,Audit Controls APAC,C035,Audit,Controls,True
CC001926,Audit External Audit Americas,C039,Audit,External Audit,True
CC001927,Internal Services HR APAC,C004,Internal Services,HR,True
CC001928,Consulting Strategy APAC,C029,Consulting,Strategy,True
CC001929,Audit External Audit EMEA,C013,Audit,External Audit,True
CC001930,Audit Assurance APAC,C023,Audit,Assurance,True
CC001931,Internal Services Legal Americas,C027,Internal Services,Legal,True
CC001932,Consulting Strategy Americas,C036,Consulting,Strategy,True
CC001933,Tax Transfer Pricing EMEA,C033,Tax,Transfer Pricing,True
CC001934,Tax Transfer Pricing EMEA,C013,Tax,Transfer Pricing,True
CC001935,Consulting Human Capital Americas,C036,Consulting,Human Capital,True
CC001936,Consulting Data and Analytics Americas,C002,Consulting,Data and Analytics,True
CC001937,Audit Controls Americas,C019,Audit,Controls,True
CC001938,Audit External Audit EMEA,C014,Audit,External Audit,True
CC001939,Audit Controls APAC,C035,Audit,Controls,True
CC001940,Consulting Technology Consulting EMEA,C031,Consulting,Technology Consulting,True
CC001941,Consulting Human Capital Americas,C007,Consulting,Human Capital,True
CC001942,Tax Indirect Tax EMEA,C015,Tax,Indirect Tax,True
CC001943,Deals M&A APAC,C024,Deals,M&A,True
CC001944,Consulting Strategy Americas,C037,Consulting,Strategy,True
CC001945,Audit Controls EMEA,C028,Audit,Controls,True
CC001946,Audit Assurance APAC,C029,Audit,Assurance,True
CC001947,Consulting Technology Consulting Americas,C022,Consulting,Technology Consulting,True
CC001948,Consulting Human Capital APAC,C025,Consulting,Human Capital,True
CC001949,Consulting Human Capital EMEA,C020,Consulting,Human Capital,True
CC001950,Risk Advisory Internal Audit EMEA,C014,Risk Advisory,Internal Audit,True
CC001951,Audit Assurance EMEA,C028,Audit,Assurance,True
CC001952,Risk Advisory Internal Audit Americas,C001,Risk Advisory,Internal Audit,True
CC001953,Risk Advisory Internal Audit APAC,C008,Risk Advisory,Internal Audit,True
CC001954,Tax Indirect Tax Americas,C027,Tax,Indirect Tax,True
CC001955,Audit Assurance EMEA,C040,Audit,Assurance,True
CC001956,Audit External Audit Americas,C002,Audit,External Audit,True
CC001957,Consulting Data and Analytics APAC,C035,Consulting,Data and Analytics,True
CC001958,Consulting Data and Analytics APAC,C008,Consulting,Data and Analytics,True
CC001959,Internal Services Legal Americas,C009,Internal Services,Legal,True
CC001960,Tax Transfer Pricing EMEA,C018,Tax,Transfer Pricing,True
CC001961,Consulting Human Capital Americas,C039,Consulting,Human Capital,True
CC001962,Risk Advisory Internal Audit Americas,C006,Risk Advisory,Internal Audit,True
CC001963,Audit External Audit EMEA,C014,Audit,External Audit,True
CC001964,Audit External Audit APAC,C004,Audit,External Audit,True
CC001965,Consulting Operations EMEA,C015,Consulting,Operations,True
CC001966,Consulting Human Capital APAC,C034,Consulting,Human Capital,True
CC001967,Tax Indirect Tax APAC,C004,Tax,Indirect Tax,True
CC001968,Tax Corporate Tax EMEA,C013,Tax,Corporate Tax,True
CC001969,Consulting Data and Analytics EMEA,C005,Consulting,Data and Analytics,True
CC001970,Consulting Operations APAC,C026,Consulting,Operations,True
CC001971,Tax Indirect Tax Americas,C006,Tax,Indirect Tax,True
CC001972,Consulting Human Capital EMEA,C033,Consulting,Human Capital,True
CC001973,Consulting Operations APAC,C029,Consulting,Operations,True
CC001974,Consulting Strategy APAC,C023,Consulting,Strategy,True
CC001975,Audit External Audit EMEA,C033,Audit,External Audit,True
CC001976,Tax Transfer Pricing APAC,C029,Tax,Transfer Pricing,False
CC001977,Audit Assurance Americas,C027,Audit,Assurance,True
CC001978,Audit Assurance EMEA,C018,Audit,Assurance,True
CC001979,Tax Corporate Tax APAC,C034,Tax,Corporate Tax,True
CC001980,Consulting Human Capital Americas,C039,Consulting,Human Capital,True
CC001981,Tax Indirect Tax EMEA,C015,Tax,Indirect Tax,True
CC001982,Audit Controls EMEA,C014,Audit,Controls,True
CC001983,Consulting Data and Analytics APAC,C035,Consulting,Data and Analytics,True
CC001984,Risk Advisory Internal Audit EMEA,C010,Risk Advisory,Internal Audit,True
CC001985,Internal Services Legal Americas,C009,Internal Services,Legal,True
CC001986,Consulting Strategy Americas,C036,Consulting,Strategy,True
CC001987,Tax Transfer Pricing Americas,C036,Tax,Transfer Pricing,True
CC001988,Risk Advisory Cyber Risk Americas,C012,Risk Advisory,Cyber Risk,True
CC001989,Consulting Human Capital EMEA,C028,Consulting,Human Capital,True
CC001990,Audit External Audit EMEA,C020,Audit,External Audit,True
CC001991,Consulting Technology Consulting APAC,C004,Consulting,Technology Consulting,True
CC001992,Risk Advisory Internal Audit Americas,C022,Risk Advisory,Internal Audit,True
CC001993,Tax Indirect Tax APAC,C026,Tax,Indirect Tax,True
CC001994,Consulting Human Capital Americas,C007,Consulting,Human Capital,True
CC001995,Risk Advisory Regulatory Risk APAC,C004,Risk Advisory,Regulatory Risk,True
CC001996,Consulting Human Capital APAC,C035,Consulting,Human Capital,True
CC001997,Audit Assurance Americas,C027,Audit,Assurance,True
CC001998,Audit External Audit Americas,C012,Audit,External Audit,True
CC001999,Consulting Technology Consulting APAC,C004,Consulting,Technology Consulting,True
CC002000,Audit Controls APAC,C034,Audit,Controls,True
CC002001,Consulting Strategy APAC,C029,Consulting,Strategy,True
CC002002,Consulting Human Capital EMEA,C018,Consulting,Human Capital,True
CC002003,Risk Advisory Internal Audit APAC,C004,Risk Advisory,Internal Audit,True
CC002004,Tax Corporate Tax APAC,C035,Tax,Corporate Tax,True
CC002005,Deals Valuation EMEA,C032,Deals,Valuation,True
CC002006,Tax Transfer Pricing Americas,C006,Tax,Transfer Pricing,True
CC002007,Tax Corporate Tax APAC,C017,Tax,Corporate Tax,False
CC002008,Consulting Technology Consulting EMEA,C011,Consulting,Technology Consulting,True
CC002009,Risk Advisory Internal Audit APAC,C024,Risk Advisory,Internal Audit,True
CC002010,Consulting Strategy EMEA,C013,Consulting,Strategy,True
CC002011,Audit External Audit EMEA,C014,Audit,External Audit,True
CC002012,Tax Indirect Tax EMEA,C005,Tax,Indirect Tax,True
